eval_date,sector,alpha_k6,alpha_k12,alpha_k18,alpha_k24,alpha_k36
2009-05-31,IBB,-0.026927106727925976,0.007902413029846955,-0.004559957423354577,0.08351001459099872,0.20596222492521032
2009-06-30,IBB,-0.07907571263430002,-0.06366100154327747,-0.07907388518941261,-0.001580647608006247,0.14340828876886091
2009-07-31,IBB,-0.031851163025220064,-0.09341562412969173,-0.10619422128195821,-0.013961467907480096,0.15582574208469946
2009-08-31,IBB,0.005317271148215563,-0.035762873605872825,-0.08778126127437746,0.009909059284007316,0.19288708911560914
2009-09-30,IBB,0.0048631602292182885,-0.030832542071755897,-0.03449286894869985,0.04559559440898242,0.20971854441782
2009-10-31,IBB,0.07192849008135704,0.05058423525628586,0.08838762105083331,0.06651447300354696,0.23320104225107374
2009-11-30,IBB,0.03482951975777293,0.0223671493045714,0.11043712131892469,0.10405325165252144,0.27277289516851977
2009-12-31,IBB,0.015414711091022548,1.8274448874144866e-06,0.07749506502629377,0.09103759158770686,0.229944344299159
2010-01-31,IBB,-0.06156446110447167,-0.07434305825673815,0.017889695117739968,0.10094643478081133,0.1841247449468747
2010-02-28,IBB,-0.04108014475408839,-0.09309853242259303,0.004591788135791752,0.08965985349881667,0.19228626037331054
2010-03-31,IBB,-0.035695702300974186,-0.03935602917791814,0.04073243417976413,0.08926872894760263,0.2327114993164333
2010-04-30,IBB,-0.021344254825071185,0.016459130969476266,-0.005414017077810085,0.12523184507085972,0.3028381682796365
2010-05-31,IBB,-0.012462370453201532,0.07560760156115176,0.06922373189474851,0.19805981189536337,0.3511136895984577
2010-06-30,IBB,-0.015412883646135134,0.062080353935271226,0.07562288049668431,0.2070692903121384,0.3277845733461713
2010-07-31,IBB,-0.01277859715226648,0.07945415622221164,0.162510895885283,0.2492413662143912,0.43685906870606206
2010-08-31,IBB,-0.05201838766850464,0.04567193288988014,0.13073999825290505,0.22864996272148197,0.43143227014661
2010-09-30,IBB,-0.0036603268769439534,0.07642813648073832,0.12496443124857681,0.2405510864895759,0.47292543188186187
2010-10-31,IBB,0.03780338579454745,0.0159302377472611,0.1465760998959309,0.18261680699478788,0.4032576973754478
2010-11-30,IBB,0.08806997201435329,0.08168610234795004,0.2105221823485649,0.25040574586394837,0.486602397070368
2010-12-31,IBB,0.07749323758140636,0.09103576414281944,0.22248217395827352,0.22994251685427158,0.4715455179574396
2011-01-31,IBB,0.09223275337447812,0.17528949303754948,0.26201996336665767,0.25846780320361284,0.6100441176070068
2011-02-28,IBB,0.09769032055838478,0.1827583859214097,0.2806683503899866,0.28538479279590356,0.6642948648466804
2011-03-31,IBB,0.08008846335768227,0.12862475812552077,0.24421141336651986,0.27206752849435145,0.4923763439388027
2011-04-30,IBB,-0.02187314804728635,0.10877271410138345,0.14481342120024043,0.28637903731016023,0.4156139181620744
