company_id,investor_name,sector,series_a_date,series_a_qtr,series_b_date,is_silent
c:6922,New Enterprise Associates,IGV,2008-02-26,2008-03-31,2010-02-16,True
c:6922,Valhalla Partners,IGV,2008-02-26,2008-03-31,2010-02-16,True
c:69282,Highland Capital Partners,IGV,2011-06-21,2011-06-30,2013-01-02,False
c:69282,Venrock,IGV,2011-06-21,2011-06-30,2013-01-02,False
c:69285,Battery Ventures,IGV,2011-05-10,2011-06-30,2011-11-18,False
c:69285,Accel Partners,IGV,2011-05-10,2011-06-30,2011-11-18,False
c:69285,First Round Capital,IGV,2011-05-10,2011-06-30,2011-11-18,False
c:69285,SV Angel,IGV,2011-05-10,2011-06-30,2011-11-18,True
c:69286,Felicis Ventures,IGV,2010-01-01,2010-03-31,2011-06-09,False
c:69398,North Bridge Venture Partners,IGV,2011-02-22,2011-03-31,2012-07-09,False
c:69398,General Catalyst Partners,IGV,2011-02-22,2011-03-31,2012-07-09,False
c:69798,Andreessen Horowitz,IGV,2011-02-25,2011-03-31,2013-11-14,False
c:69798,SV Angel,IGV,2011-02-25,2011-03-31,2013-11-14,True
c:701,Spark Capital,IGV,2008-06-26,2008-06-30,2009-03-10,False
c:70199,Google Ventures,IGV,2011-10-06,2011-12-31,2013-10-08,False
c:70199,Qualcomm Ventures,IGV,2011-10-06,2011-12-31,2013-10-08,False
c:70199,Comcast Ventures,IGV,2011-10-06,2011-12-31,2013-10-08,False
c:70382,Index Ventures,IGV,2011-10-18,2011-12-31,2012-06-15,False
c:71058,Sequoia Capital,IGV,2012-02-09,2012-03-31,2012-07-09,False
c:71058,Sequoia Capital,IGV,2011-09-30,2011-09-30,2012-07-09,False
c:71058,Andreessen Horowitz,IGV,2011-09-30,2011-09-30,2012-07-09,True
c:71058,SV Angel,IGV,2011-09-30,2011-09-30,2012-07-09,True
c:71058,Peter Thiel,IGV,2011-09-30,2011-09-30,2012-07-09,False
c:71305,Emergence Capital Partners,XBI,2011-03-16,2011-03-31,2012-09-05,False
c:71305,InterWest Partners,XBI,2011-03-16,2011-03-31,2012-09-05,False
c:71613,Bessemer Venture Partners,IGV,2009-01-01,2009-03-31,2013-01-14,False
c:71765,Battery Ventures,IGV,2009-04-01,2009-06-30,2010-05-01,False
c:71777,Norwest Venture Partners,XBI,2011-03-22,2011-03-31,2013-03-06,False
c:71918,Index Ventures,IGV,2011-04-22,2011-06-30,2012-10-31,False
c:71918,Khosla Ventures,IGV,2011-04-22,2011-06-30,2012-10-31,False
c:7207,North Bridge Venture Partners,IGV,2006-01-24,2006-03-31,2007-01-24,False
c:72270,True Ventures,IGV,2011-03-29,2011-03-31,2012-10-15,False
c:72270,Polaris Partners,IGV,2011-03-29,2011-03-31,2012-10-15,True
c:72345,Sigma Partners,IGV,2011-03-29,2011-03-31,2013-06-05,False
c:72357,Felicis Ventures,IGV,2012-01-31,2012-03-31,2013-02-20,True
c:7287,Benchmark,IGV,2008-04-24,2008-06-30,2008-12-08,False
c:72914,SV Angel,IGV,2011-08-23,2011-09-30,2012-04-23,True
c:72914,Founders Fund,IGV,2011-08-23,2011-09-30,2012-04-23,True
c:72914,Lerer Ventures,IGV,2011-08-23,2011-09-30,2012-04-23,False
c:72914,First Round Capital,IGV,2011-08-23,2011-09-30,2012-04-23,True
c:72952,Nauta Capital,IGV,2011-06-23,2011-06-30,2012-06-27,False
c:7299,SV Angel,IGV,2006-11-10,2006-12-31,2006-05-01,True
c:73043,US Venture Partners,IGV,2011-12-12,2011-12-31,2013-05-07,False
c:73043,Valhalla Partners,IGV,2011-12-12,2011-12-31,2013-05-07,False
c:73043,IA Ventures,IGV,2011-12-12,2011-12-31,2013-05-07,False
c:73043,Neu Venture Capital,IGV,2011-12-12,2011-12-31,2013-05-07,True
c:732,Draper Richards,IGV,2006-01-28,2006-03-31,2006-12-18,False
c:732,SV Angel,IGV,2006-01-28,2006-03-31,2006-12-18,True
c:73486,Accel Partners,IGV,2011-04-12,2011-06-30,2012-02-02,False
c:73486,Index Ventures,IGV,2011-04-12,2011-06-30,2012-02-02,False
c:73586,Sequoia Capital,IGV,2011-05-01,2011-06-30,2012-01-24,False
c:73908,ff Venture Capital,IGV,2011-07-13,2011-09-30,2013-05-08,False
c:74017,Foundry Group,IGV,2011-05-01,2011-06-30,2012-10-01,False
c:74017,Baseline Ventures,IGV,2011-05-01,2011-06-30,2012-10-01,False
c:74084,Lightspeed Venture Partners,IGV,2011-04-19,2011-06-30,2011-10-25,False
c:74323,iNovia Capital,IGV,2012-07-18,2012-09-30,2013-09-10,False
c:74614,General Catalyst Partners,XBI,2010-06-01,2010-06-30,2012-11-12,False
c:74614,North Bridge Venture Partners,XBI,2010-06-01,2010-06-30,2012-11-12,False
c:7469,Carmel Ventures,IGV,2012-09-25,2012-09-30,2013-10-16,False
c:74834,Andreessen Horowitz,IGV,2011-04-27,2011-06-30,2012-08-20,False
c:7493,Trinity Ventures,IGV,2010-03-05,2010-03-31,2011-09-16,True
c:7493,SV Angel,IGV,2010-03-05,2010-03-31,2011-09-16,True
c:7493,Felicis Ventures,IGV,2010-03-05,2010-03-31,2011-09-16,True
c:75416,Google Ventures,IGV,2011-05-04,2011-06-30,2012-07-19,False
c:75626,Safeguard Scientifics,IGV,2011-11-17,2011-12-31,2013-06-17,False
c:75703,Mayfield Fund,IGV,2011-01-01,2011-03-31,2011-08-15,False
c:75986,Opus Capital,IGV,2012-05-11,2012-06-30,2012-08-07,False
c:75986,Redpoint Ventures,IGV,2012-05-11,2012-06-30,2012-08-07,False
c:75989,Sierra Ventures,IGV,2011-05-11,2011-06-30,2013-11-22,False
c:75989,Mission Ventures,IGV,2011-05-11,2011-06-30,2013-11-22,False
c:76063,Flybridge Capital Partners,XBI,2009-11-30,2009-12-31,2011-07-08,True
c:76063,North Bridge Venture Partners,XBI,2009-11-30,2009-12-31,2011-07-08,True
c:761,Khosla Ventures,XBI,2008-08-18,2008-09-30,2010-07-14,False
c:76156,Greylock Partners,IGV,2011-05-12,2011-06-30,2012-08-22,False
c:763,Atomico,IGV,2007-04-01,2007-06-30,2008-06-12,False
c:763,Atomico,IGV,2008-02-07,2008-03-31,2008-06-12,False
c:766,InterSouth Partners,IGV,2007-09-01,2007-09-30,2008-02-01,False
c:76683,Kleiner Perkins Caufield & Byers,IGV,2006-07-01,2006-09-30,2008-06-01,False
c:76702,Emergence Capital Partners,IGV,2012-02-22,2012-03-31,2013-08-16,False
c:76702,Storm Ventures,IGV,2012-02-22,2012-03-31,2013-08-16,False
c:768,Draper Fisher Jurvetson (DFJ),IGV,2008-01-01,2008-03-31,2009-03-16,False
c:77049,Highland Capital Partners,IGV,2011-05-21,2011-06-30,2012-05-08,True
c:77049,Kleiner Perkins Caufield & Byers,IGV,2011-05-21,2011-06-30,2012-05-08,True
c:771,First Round Capital,IGV,2007-04-01,2007-06-30,2008-03-05,False
c:771,Shasta Ventures,IGV,2007-04-01,2007-06-30,2008-03-05,False
c:7712,Index Ventures,SOXX,2009-06-11,2009-06-30,2010-10-08,False
c:77339,Andreessen Horowitz,IGV,2011-05-17,2011-06-30,2011-10-20,False
c:77339,Redpoint Ventures,IGV,2011-05-17,2011-06-30,2011-10-20,False
c:77412,Sequoia Capital,IGV,2011-05-25,2011-06-30,2013-06-18,False
c:7809,Relay Ventures,IGV,2008-07-31,2008-09-30,2009-05-07,False
c:78219,Hummer Winblad Venture Partners,IGV,2012-08-10,2012-09-30,2013-01-08,False
c:78489,Highland Capital Partners,SOXX,2012-05-09,2012-06-30,2013-01-03,False
c:7850,Canaan Partners,IGV,2008-07-06,2008-09-30,2010-04-06,False
c:7850,Highland Capital Partners,IGV,2008-07-06,2008-09-30,2010-04-06,False
c:78535,El Dorado Ventures,IGV,2011-06-08,2011-06-30,2012-07-16,False
c:78535,Webb Investment Network,IGV,2011-06-08,2011-06-30,2012-07-16,False
c:78701,New Enterprise Associates,IGV,2012-06-06,2012-06-30,2013-06-03,True
c:79000,Foundation Capital,IGV,2011-07-07,2011-09-30,2011-07-25,False
c:79000,Norwest Venture Partners,IGV,2011-07-07,2011-09-30,2011-07-25,False
c:7979,Foundry Group,IGV,2009-05-12,2009-06-30,2010-08-10,False
c:79806,Village Ventures,IGV,2008-07-01,2008-09-30,2011-09-26,False
c:79806,Highway 12 Ventures,IGV,2010-01-12,2010-03-31,2011-09-26,False
c:79936,Andreessen Horowitz,IGV,2011-06-22,2011-06-30,2012-06-20,False
c:79936,Ignition Partners,IGV,2011-06-22,2011-06-30,2012-06-20,False
c:79936,Lightspeed Venture Partners,IGV,2011-06-22,2011-06-30,2012-06-20,True
c:7998,O'Reilly AlphaTech Ventures,IGV,2009-03-30,2009-03-31,2010-10-08,False
c:7998,SV Angel,IGV,2009-03-30,2009-03-31,2010-10-08,False
c:7998,Ron Conway,IGV,2009-03-30,2009-03-31,2010-10-08,True
c:800,Draper Fisher Jurvetson (DFJ),IGV,2006-03-01,2006-03-31,2006-12-01,True
c:803,Mission Ventures,IGV,2007-08-01,2007-09-30,2009-03-10,False
c:8036,Valhalla Partners,IGV,2009-03-24,2009-03-31,2011-01-20,False
c:80445,Bessemer Venture Partners,IGV,2008-11-12,2008-12-31,2010-04-21,False
c:80610,Accel Partners,IGV,2009-11-01,2009-12-31,2011-04-01,False
c:80610,Norwest Venture Partners,IGV,2009-11-01,2009-12-31,2011-04-01,False
c:80968,Khosla Ventures,IGV,2013-01-16,2013-03-31,2013-07-16,False
c:80968,FLOODGATE,IGV,2013-01-16,2013-03-31,2013-07-16,False
c:810,Prism Venture Management,IGV,2007-06-01,2007-06-30,2009-01-07,False
c:810,Prism Venture Management,IGV,2007-01-29,2007-03-31,2009-01-07,False
c:81291,SV Angel,IGV,2011-09-01,2011-09-30,2013-10-22,True
c:81291,Triangle Peak Partners,IGV,2012-10-16,2012-12-31,2013-10-22,False
c:81291,Andreessen Horowitz,IGV,2012-10-16,2012-12-31,2013-10-22,True
c:81291,IDG Ventures,IGV,2012-10-16,2012-12-31,2013-10-22,True
c:81291,Data Collective,IGV,2012-10-16,2012-12-31,2013-10-22,False
c:81399,Battery Ventures,IGV,2012-09-11,2012-09-30,2013-08-13,False
c:81563,North Bridge Venture Partners,SOXX,2013-06-09,2013-06-30,2012-10-15,False
c:81563,Egan-Managed Capital,SOXX,2013-06-09,2013-06-30,2012-10-15,False
c:81775,Battery Ventures,IGV,2012-01-01,2012-03-31,2013-06-05,True
c:81961,Foundation Capital,IGV,2011-07-26,2011-09-30,2012-07-19,False
c:81961,Baseline Ventures,IGV,2011-07-26,2011-09-30,2012-07-19,False
c:81961,Google Ventures,IGV,2011-07-26,2011-09-30,2012-07-19,False
c:81982,General Catalyst Partners,IGV,2011-05-01,2011-06-30,2013-03-26,False
c:81982,Accel Partners,IGV,2011-05-01,2011-06-30,2013-03-26,False
c:81982,Atomico,IGV,2011-05-01,2011-06-30,2013-03-26,True
c:81982,Founders Fund,IGV,2011-05-01,2011-06-30,2013-03-26,True
c:81982,Naval Ravikant,IGV,2011-05-01,2011-06-30,2013-03-26,True
c:82,Greylock Partners,IGV,2006-09-01,2006-09-30,2007-06-01,False
c:82,SV Angel,IGV,2006-09-01,2006-09-30,2007-06-01,True
c:82080,Benchmark,IGV,2011-07-13,2011-09-30,2013-03-11,True
c:82080,SV Angel,IGV,2011-07-13,2011-09-30,2013-03-11,True
c:82080,Andreessen Horowitz,IGV,2011-05-19,2011-06-30,2013-03-11,True
c:82080,Hummer Winblad Venture Partners,IGV,2011-05-19,2011-06-30,2013-03-11,True
c:82080,Ron Conway,IGV,2011-05-19,2011-06-30,2013-03-11,True
c:821,Shasta Ventures,IGV,2006-07-11,2006-09-30,2007-06-01,False
c:82234,Greylock Partners,IGV,2011-06-14,2011-06-30,2013-05-15,False
c:82353,Atomico,IGV,2011-04-01,2011-06-30,2012-12-31,False
c:82353,Accel Partners,IGV,2012-03-29,2012-03-31,2012-12-31,False
c:82376,Relay Ventures,IGV,2012-03-21,2012-03-31,2013-09-17,False
c:82410,FLOODGATE,XBI,2010-10-12,2010-12-31,2011-12-12,True
c:82549,New Enterprise Associates,SOXX,2011-06-01,2011-06-30,2013-11-20,False
c:82549,Andreessen Horowitz,SOXX,2011-06-01,2011-06-30,2013-11-20,False
c:82549,Greylock Partners,SOXX,2011-06-01,2011-06-30,2013-11-20,False
c:82598,Battery Ventures,IGV,2011-07-19,2011-09-30,2012-09-20,False
c:82598,Lerer Ventures,IGV,2011-07-19,2011-09-30,2012-09-20,False
c:82610,vSpring Capital,XBI,2008-06-27,2008-06-30,2011-07-19,False
c:82668,High Country Venture,IGV,2011-09-08,2011-09-30,2012-07-09,False
c:82668,500 Startups,IGV,2011-09-08,2011-09-30,2012-07-09,False
c:82668,Zelkova Ventures,IGV,2011-09-08,2011-09-30,2012-07-09,False
c:82703,Khosla Ventures,IGV,2011-07-19,2011-09-30,2012-08-21,True
c:832,Union Square Ventures,IGV,2007-11-01,2007-12-31,2008-07-30,False
c:83212,Andreessen Horowitz,IGV,2012-03-08,2012-03-31,2013-06-06,False
c:83212,SV Angel,IGV,2012-03-08,2012-03-31,2013-06-06,True
c:83279,Benchmark,IGV,2011-06-01,2011-06-30,2011-11-01,False
c:833,General Catalyst Partners,IGV,2006-04-01,2006-06-30,2007-03-01,False
c:8337,Austin Ventures,IGV,2008-08-01,2008-09-30,2010-02-22,False
c:8337,Covera Ventures,IGV,2008-08-01,2008-09-30,2010-02-22,False
c:835,Spark Capital,IGV,2007-11-01,2007-12-31,2009-07-23,False
c:83845,Sequoia Capital,IGV,2011-01-01,2011-03-31,2012-11-28,False
c:83971,Accel Partners,IGV,2011-08-01,2011-09-30,2013-05-05,False
c:84,First Round Capital,IGV,2006-06-01,2006-06-30,2007-04-01,True
c:84,Kleiner Perkins Caufield & Byers,IGV,2006-06-01,2006-06-30,2007-04-01,False
c:8408,Venrock,IGV,2007-07-15,2007-09-30,2008-07-16,False
c:84200,Lightspeed Venture Partners,IGV,2007-06-29,2007-06-30,2011-08-03,False
c:84200,Sigma Partners,IGV,2007-06-29,2007-06-30,2011-08-03,False
c:84205,Accel Partners,IGV,2010-09-13,2010-09-30,2011-10-19,False
c:84959,Google Ventures,IGV,2012-06-20,2012-06-30,2013-09-18,False
c:84959,Foundry Group,IGV,2012-06-20,2012-06-30,2013-09-18,False
c:84959,IDG Ventures,IGV,2012-06-20,2012-06-30,2013-09-18,False
c:84975,Qualcomm Ventures,XBI,2011-08-02,2011-09-30,2012-06-10,False
c:85352,SV Angel,IGV,2011-02-01,2011-03-31,2012-03-01,True
c:85352,Felicis Ventures,IGV,2011-02-01,2011-03-31,2012-03-01,False
c:856,Greylock Partners,IGV,2007-03-01,2007-03-31,2008-04-15,False
c:8623,Union Square Ventures,IGV,2008-07-21,2008-09-30,2009-11-04,False
c:8629,Index Ventures,IGV,2010-09-23,2010-09-30,2011-11-17,False
c:8629,Union Square Ventures,IGV,2010-09-23,2010-09-30,2011-11-17,False
c:865,Accel Partners,IGV,2007-05-07,2007-06-30,2008-01-27,False
c:86562,Kleiner Perkins Caufield & Byers,IGV,2011-08-29,2011-09-30,2013-06-10,False
c:8676,SoftTech VC,IGV,2010-09-27,2010-09-30,2012-03-21,True
c:8676,Reid Hoffman,IGV,2010-09-27,2010-09-30,2012-03-21,True
c:8708,Shasta Ventures,SOXX,2007-06-11,2007-06-30,2008-08-06,False
c:8724,Draper Fisher Jurvetson (DFJ),IGV,2007-04-23,2007-06-30,2008-06-27,True
c:874,Khosla Ventures,SOXX,2007-07-01,2007-09-30,2008-01-01,False
c:874,SV Angel,SOXX,2007-07-01,2007-09-30,2008-01-01,True
c:87480,Charles River Ventures,IGV,2012-07-24,2012-09-30,2013-07-17,False
c:87480,Ignition Partners,IGV,2012-07-24,2012-09-30,2013-07-17,False
c:87480,FLOODGATE,IGV,2012-07-24,2012-09-30,2013-07-17,False
c:8765,OVP Venture Partners,IGV,2008-07-23,2008-09-30,2010-10-28,False
c:8841,New Enterprise Associates,IGV,2009-07-01,2009-09-30,2011-01-01,False
c:886,First Round Capital,IGV,2007-03-01,2007-03-31,2009-01-05,False
c:886,SV Angel,IGV,2007-03-01,2007-03-31,2009-01-05,True
c:8883,Intel Capital,IGV,2011-05-23,2011-06-30,2013-08-05,True
c:8883,Intel Capital,IGV,2013-03-20,2013-03-31,2013-08-05,True
c:8972,Foundry Group,IGV,2008-11-10,2008-12-31,2009-06-24,False
c:8972,Spark Capital,IGV,2008-11-10,2008-12-31,2009-06-24,False
c:8990,Benchmark,IGV,2007-06-10,2007-06-30,2008-06-24,False
c:90,Bessemer Venture Partners,IGV,2007-01-01,2007-03-31,2008-01-01,True
c:90349,Mayfield Fund,IGV,2012-01-09,2012-03-31,2013-08-22,False
c:9035,Norwest Venture Partners,IGV,2010-09-15,2010-09-30,2011-04-11,False
c:9038,Prism Venture Management,IGV,2008-07-29,2008-09-30,2009-11-10,False
c:9049,Sequoia Capital,IGV,2010-11-10,2010-12-31,2011-07-25,True
c:9049,Greylock Partners,IGV,2010-11-10,2010-12-31,2011-07-25,True
c:9049,SV Angel,IGV,2010-11-10,2010-12-31,2011-07-25,True
c:9050,General Catalyst Partners,IGV,2009-03-12,2009-03-31,2010-03-12,False
c:9050,Bessemer Venture Partners,IGV,2009-03-12,2009-03-31,2010-03-12,False
c:9050,SV Angel,IGV,2009-03-12,2009-03-31,2010-03-12,True
c:9145,First Round Capital,IGV,2007-12-27,2007-12-31,2008-09-16,False
c:9145,Khosla Ventures,IGV,2007-12-27,2007-12-31,2008-09-16,False
c:9145,SV Angel,IGV,2007-12-27,2007-12-31,2008-09-16,True
c:9145,Ron Conway,IGV,2007-12-27,2007-12-31,2008-09-16,True
c:9276,North Bridge Venture Partners,IGV,2010-10-18,2010-12-31,2012-10-11,False
c:9276,FLOODGATE,IGV,2010-10-18,2010-12-31,2012-10-11,False
c:9321,Asset Management Company,IGV,2007-02-01,2007-03-31,2008-08-04,True
c:9321,Draper Richards,IGV,2007-02-01,2007-03-31,2008-08-04,False
c:9365,Draper Fisher Jurvetson (DFJ),IGV,2006-01-01,2006-03-31,2008-08-06,True
c:938,Genesis Partners,IGV,2006-09-01,2006-09-30,2008-04-30,False
c:942,O'Reilly AlphaTech Ventures,IGV,2010-09-14,2010-09-30,2011-08-03,False
c:942,First Round Capital,IGV,2010-09-14,2010-09-30,2011-08-03,False
c:9436,Trinity Ventures,IGV,2008-08-08,2008-09-30,2009-06-25,False
c:949,Khosla Ventures,IGV,2007-09-01,2007-09-30,2008-02-01,False
c:9602,Foundry Group,IGV,2010-12-14,2010-12-31,2012-03-21,False
c:9624,Union Square Ventures,IGV,2010-05-04,2010-06-30,2011-03-08,False
c:9624,Ron Conway,IGV,2010-05-04,2010-06-30,2011-03-08,True
c:9624,Dharmesh Shah,IGV,2010-05-04,2010-06-30,2011-03-08,True
c:9658,BlueRun Ventures,SOXX,2006-09-18,2006-09-30,2008-01-07,False
c:9658,Draper Fisher Jurvetson (DFJ),SOXX,2006-09-18,2006-09-30,2008-01-07,False
c:97,BDC Venture Capital,IGV,2007-04-25,2007-06-30,2007-04-25,False
c:9743,Greylock Partners,IGV,2006-01-01,2006-03-31,2007-06-25,False
c:990,Mayfield Fund,IGV,2007-09-01,2007-09-30,2009-01-12,False
c:990,Atomico,IGV,2007-09-01,2007-09-30,2009-01-12,False
c:990,General Catalyst Partners,IGV,2007-09-01,2007-09-30,2009-01-12,False
c:9972,Mayfield Fund,IGV,2011-09-21,2011-09-30,2013-01-30,False
c:9972,FLOODGATE,IGV,2011-09-21,2011-09-30,2013-01-30,False
