investor,deg_in,deg_out,betweenness,eigenvector,out_deg_wt,tps,portfolio_size,rank_deg_out,rank_betweenness,rank_eigenvector,rank_tps,rank_divergence
Scottish Equity Partners,0.0018181818181818182,0.0,0.0,1.6845020912570286e-16,0.0,0.0295359777098264,30.0,934,644,642,586,348
Wakefield Group,0.0018181818181818182,0.0,0.0,0.012198969575636326,0.0,0.0287116827037368,5.0,934,644,228,587,347
Core Capital Partners,0.0018181818181818182,0.0018181818181818182,0.0,0.0073236453786057676,1.6558,0.028654358348366,16.0,575,644,293,588,13
BDC Venture Capital,0.01,0.0027272727272727275,0.0,4.990328732924838e-07,1.3947,0.0286531433444663,53.0,429,644,557,589,160
Genevest Consulting Group,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,1.5452,0.0285611580877964,2.0,319,644,931,590,271
Comcast Ventures,0.011818181818181818,0.005454545454545455,0.005241184260734888,0.018536026644953706,2.9238,0.0285275816755372,24.0,192,87,166,591,399
Kodiak Venture Partners,0.0018181818181818182,0.004545454545454545,0.000751947206572243,2.5749972893868884e-05,3.3026999999999997,0.0284528734281197,18.0,250,151,548,592,342
ATA Ventures,0.006363636363636364,0.0036363636363636364,0.0005667661780880339,0.0038097191836636867,3.4793000000000003,0.0284175880856074,26.0,319,158,362,593,274
Glynn Capital Management,0.0018181818181818182,0.0,0.0,0.010231063588976025,0.0,0.0281035550718995,3.0,934,644,252,594,340
Crosslink Capital,0.01090909090909091,0.0036363636363636364,0.0025364189356018945,0.025560926535359765,2.9126,0.0280325913878897,38.0,319,121,129,595,276
Stuart Larkins,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.5736,0.0280083748513683,3.0,575,644,931,596,21
Galileo Partners,0.0009090909090909091,0.004545454545454545,0.0,5.04852201590275e-16,3.1599,0.027440563403672,7.0,250,644,626,597,347
Benaroya Capital,0.0018181818181818182,0.0009090909090909091,0.0,1.6810683314760472e-18,0.6961,0.0273475168856738,6.0,710,644,700,598,112
Vertex Venture Capital,0.004545454545454545,0.004545454545454545,0.00212116450809185,0.0019513430042395637,2.811,0.0272060778150628,23.0,250,126,423,599,349
Maryland Department of Business and Economic Development,0.0027272727272727275,0.007272727272727273,0.0010774168929990348,0.0013457574761108245,4.0053,0.0271224892444611,5.0,119,146,456,600,481
Greener Capital,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.8327,0.0264625924113828,1.0,429,644,931,601,172
Boulder Ventures,0.0027272727272727275,0.0027272727272727275,0.0,0.0013457574761108245,1.9427999999999999,0.0259859817472276,10.0,429,644,456,602,173
Big Bang Ventures,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.6274,0.0259422438270308,6.0,575,644,931,603,28
Plug & Play Ventures,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,2.6901,0.0254853726267912,28.0,319,644,931,604,285
LaunchPad Venture Group,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.179,0.0249742660100294,16.0,429,644,931,605,176
Yuri Milner,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.6305,0.024566709927306,19.0,250,644,931,606,356
The Argentum Group,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7557,0.0245535305956122,1.0,710,644,931,607,103
Milestone Venture Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.5664,0.0245166991626504,15.0,710,644,931,608,102
Garage Technology Ventures Canada,0.0009090909090909091,0.0018181818181818182,0.0,9.61120999419952e-06,1.4246,0.0242654662334001,2.0,575,644,554,609,34
IDInvest Partners,0.0027272727272727275,0.0,0.0,0.0008993676221858665,0.0,0.0242629265796156,25.0,934,644,475,610,324
EDF Ventures,0.0027272727272727275,0.0027272727272727275,0.0,0.00200356229075819,2.2746,0.0241955356584073,6.0,429,644,419,611,182
Weber Capital,0.004545454545454545,0.0027272727272727275,0.0,0.0012871514251282963,2.1336000000000004,0.023642873145667,2.0,429,644,458,612,183
AO Capital Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.8402,0.0230094407981437,1.0,710,644,931,613,97
Global Gateway Investment Group,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.8402,0.0230094407981437,1.0,710,644,931,613,97
Nauta Capital,0.005454545454545455,0.0027272727272727275,0.0,2.570800864182265e-14,2.4552,0.0228593621197104,14.0,429,644,595,615,186
Scale Venture Partners,0.0027272727272727275,0.0,0.0,0.014498364504322644,0.0,0.0228540422490622,15.0,934,644,207,616,318
HealthTech Capital,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7042,0.022560371162421,4.0,710,644,931,617,93
Revolution LLC,0.004545454545454545,0.005454545454545455,3.366927790621984e-05,0.00366582075228419,3.7463999999999995,0.0223047863784465,16.0,192,187,369,618,426
Hallett Capital,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.5834000000000001,0.0220437467849056,2.0,429,644,931,619,190
Flywheel Ventures,0.005454545454545455,0.007272727272727273,0.0035464972727884897,0.005292423000829575,2.6896,0.0218122969598414,9.0,119,106,330,620,501
HLM Venture Partners,0.0009090909090909091,0.0009090909090909091,0.0,9.796147089030128e-19,0.7881,0.0217116752362208,8.0,710,644,716,621,89
Adara Venture Partners,0.0018181818181818182,0.0018181818181818182,0.0,7.118482986245589e-16,1.2278,0.0212702563464897,4.0,575,644,618,622,47
Egan-Managed Capital,0.006363636363636364,0.004545454545454545,0.014455343314403717,0.008567755159417483,1.94,0.0211408440764228,13.0,250,34,270,623,373
UOB Venture,0.0036363636363636364,0.0036363636363636364,0.0,2.1155329549598306e-10,3.0228,0.0209692054764413,3.0,319,644,571,624,305
Eden Ventures,0.0018181818181818182,0.007272727272727273,0.0,4.698619267035743e-16,3.5407,0.0206752266841237,18.0,119,644,629,625,506
Sierra Ventures,0.008181818181818182,0.006363636363636364,0.010089560279230546,0.011907424108538532,3.4966,0.0206693458153655,40.0,144,54,234,626,482
Kae Capital,0.0009090909090909091,0.0018181818181818182,0.0,0.0015885591505786247,1.4918,0.0204879289373432,2.0,575,644,436,627,52
Desjardins Venture Capital,0.0018181818181818182,0.0018181818181818182,0.0,0.002373203796855546,1.3112,0.0204662950242971,7.0,575,644,411,628,53
Fairhaven Capital Partners,0.005454545454545455,0.0,0.0,0.009164087979433907,0.0,0.0203350351956351,14.0,934,644,265,629,305
Fort Washington Capital Partners Group,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.3047,0.0201584127683269,3.0,710,644,931,630,80
Artiman Ventures,0.0009090909090909091,0.0018181818181818182,0.0,4.653392421961816e-19,0.6904,0.0201292204807818,14.0,575,644,759,631,56
Ofer Adler,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0198,0.0197588096217159,1.0,575,644,931,634,59
Chemi Peres,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0198,0.0197588096217159,1.0,575,644,931,634,59
Yuval Rechavi,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0198,0.0197588096217159,1.0,575,644,931,634,59
Yaron Adler,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0198,0.0197588096217159,1.0,575,644,931,634,59
Cubit Investments,0.004545454545454545,0.0009090909090909091,0.0,3.0248727966370667e-18,0.5099,0.0197588096217159,1.0,710,644,682,634,76
A Plus Finance,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.5504,0.0193369167628467,12.0,710,644,931,637,73
Pentech Ventures,0.0036363636363636364,0.005454545454545455,0.0,1.621027603062541e-16,2.6921999999999997,0.0192801675294972,14.0,192,644,644,638,446
Hunt Ventures,0.0009090909090909091,0.004545454545454545,0.0,5.318018155264099e-16,2.9236,0.0192259373527232,7.0,250,644,624,639,389
Grotech Ventures,0.013636363636363636,0.008181818181818182,0.004433121590985612,0.008612950955612013,6.6235,0.019131847171073,28.0,99,95,269,640,541
The Aurora Funds,0.0036363636363636364,0.0018181818181818182,0.0,0.02574207412491027,1.3198,0.0189751679876141,8.0,575,644,126,641,66
Access Venture Partners,0.006363636363636364,0.005454545454545455,0.004915714574308097,0.009143669593697218,2.2922,0.0188448843315273,14.0,192,90,266,642,450
Evergreen Venture Partners,0.0018181818181818182,0.0,0.0,0.001437945948004303,0.0,0.0186018900949249,22.0,934,644,451,643,291
Sequel Venture Partners,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.355,0.0185429242181248,10.0,575,644,931,644,69
ARC Angel Fund,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.866,0.0184588114047145,4.0,429,644,931,645,216
Frontera Capital,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.8402,0.0181787267881722,3.0,710,644,931,646,64
Notion Capital,0.0009090909090909091,0.0027272727272727275,0.0,3.386007711721974e-16,1.3446,0.0177578739211441,9.0,429,644,632,647,218
Sofinnova Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.4846,0.0177567846289002,30.0,710,644,931,648,62
Dan Scheinman,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.4973,0.0177494170109633,2.0,429,644,931,649,220
Silicon Pastures,0.0027272727272727275,0.005454545454545455,0.0,7.080794921915637e-12,3.594,0.0177420822229967,2.0,192,644,578,650,458
Enterprise Ireland,0.0009090909090909091,0.0,0.0,8.636153430777421e-19,0.0,0.0177251894095064,30.0,934,644,725,651,283
Gefinor Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7557,0.0176124988137952,4.0,710,644,931,652,58
Point Nine Capital,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0972,0.0172061773528469,13.0,575,644,931,653,78
Northzone,0.0027272727272727275,0.005454545454545455,0.0029067809925703127,0.028951509122663477,4.0359,0.017190525941281,21.0,192,118,115,654,462
Novacap Investments,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.4337,0.0170695975994115,2.0,710,644,931,655,55
Rincon Venture Partners,0.0009090909090909091,0.0018181818181818182,0.0,0.0001733517888206493,1.5786,0.0170646522779931,17.0,575,644,531,656,81
BAN Vlaanderen,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.6786,0.0169769405005492,1.0,575,644,931,658,83
The Institute for the Promotion of Innovation by Science and Technology in Flanders,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.6786,0.0169769405005492,1.0,575,644,931,658,83
GIMV ARKIV ICT Fund,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,0.6786,0.0169769405005492,1.0,575,644,931,658,83
Bridgescale Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.5955,0.0165068589110462,5.0,710,644,931,660,50
Pilot House Ventures,0.0009090909090909091,0.0,0.0,0.0033364066973205903,0.0,0.0164586067677796,8.0,934,644,381,661,273
Velocity Interactive Group,0.0018181818181818182,0.0027272727272727275,0.0,3.5418167453719666e-12,2.5371,0.0163681787109747,8.0,429,644,582,662,233
Acartha Group,0.0018181818181818182,0.0027272727272727275,0.0,0.002113769833048084,1.2717,0.0161350123946819,2.0,429,644,415,663,234
Troika Ventures,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,0.9858,0.0161311309671954,3.0,429,644,931,664,235
XAnge Private Equity,0.0018181818181818182,0.0009090909090909091,0.0,1.0850072426006737e-16,0.4284,0.0161032951489973,22.0,710,644,649,665,45
Ventech,0.0027272727272727275,0.0018181818181818182,0.0,4.89582634742431e-16,1.1008,0.0160279528752682,22.0,575,644,627,666,91
la Caixa,0.0036363636363636364,0.0009090909090909091,0.0,2.5707891935873607e-14,0.874,0.015666344519492,3.0,710,644,596,667,43
Propulsion Ventures,0.004545454545454545,0.0027272727272727275,0.0,4.7623160737854895e-07,1.1763,0.015427080899667,4.0,429,644,558,668,239
ArrowPath Venture Partners,0.0018181818181818182,0.0027272727272727275,0.0,3.5418167453719666e-12,2.5371,0.0151849422453005,10.0,429,644,582,669,240
Enterprise Partners,0.0009090909090909091,0.0027272727272727275,0.0,0.0013688734032922584,1.8645,0.0150810106048741,12.0,429,644,453,670,241
TriplePoint Capital,0.004545454545454545,0.0,0.0,0.0362767757339284,0.0,0.0149536592160429,16.0,934,644,87,671,263
Imlay Investments,0.0009090909090909091,0.0036363636363636364,0.0,1.1057929883103463e-15,2.8752,0.0149205449239578,9.0,319,644,615,672,353
Athenian Venture Partners,0.0036363636363636364,0.0,0.0,0.00017986378422685711,0.0,0.014885910542861,6.0,934,644,527,673,261
Horizons Ventures,0.00909090909090909,0.0,0.0,0.006167363542301684,0.0,0.0146844148197372,18.0,934,644,308,674,260
MaRS Investment Accelerator Fund,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.131,0.0145650071219535,5.0,575,644,931,675,100
Tech Coast Angels,0.0018181818181818182,0.0036363636363636364,0.0,0.0019689478622051835,3.0364,0.0144173165785219,27.0,319,644,422,676,357
La FinanciÃÂ¨re de Brienne,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.2772,0.0142758438263072,2.0,575,644,931,677,102
Rogers Ventures,0.0,0.0036363636363636364,0.0,6.450860072587633e-20,2.47,0.0140777427675219,4.0,319,644,931,678,359
DFJ Esprit,0.0027272727272727275,0.0,0.0,0.0090888864206063,0.0,0.0139989591193286,19.0,934,644,268,679,255
ARCH Venture Partners,0.0027272727272727275,0.0036363636363636364,0.0,2.334307173606388e-13,1.752,0.0139109674412849,35.0,319,644,587,680,361
Canopy Ventures,0.0018181818181818182,0.0018181818181818182,0.0,0.0005874428544388955,0.9804,0.0138781885362333,4.0,575,644,484,681,106
Fonds de solidaritÃ© FTQ,0.006363636363636364,0.0027272727272727275,0.0,1.0416233199206378e-05,1.1763,0.0135589193525932,11.0,429,644,552,682,253
New Brunswick Innovation Foundation,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7784,0.0135433922047097,2.0,710,644,931,683,27
GrowthWorks Atlantic Venture Fund,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7784,0.0135433922047097,2.0,710,644,931,683,27
SOSventures,0.0,0.005454545454545455,0.0,6.450860072587633e-20,3.3024,0.0134806388126821,5.0,192,644,931,685,493
DAG Ventures,0.005454545454545455,0.01090909090909091,0.01218827860205158,0.05006097727377346,3.3456,0.0132622406387338,34.0,56,43,50,686,630
Rembrandt Venture Partners,0.008181818181818182,0.0027272727272727275,0.0007182779286660232,0.020595391213576893,1.8282000000000003,0.01314928166011,20.0,429,154,151,687,258
Celtic House Venture Partners,0.0009090909090909091,0.0027272727272727275,0.0,3.043371134928612e-17,1.2234,0.0129375926830784,14.0,429,644,657,688,259
New Leaf Venture Partners,0.0027272727272727275,0.0,0.0,0.032021308355640744,0.0,0.0126952852099422,22.0,934,644,104,689,245
Crescendo Ventures,0.0018181818181818182,0.0,0.0,0.001552356941914798,0.0,0.0126940347770248,8.0,934,644,445,690,244
TiE Angels,0.0009090909090909091,0.0018181818181818182,0.0,0.002313475513377638,1.2782,0.0126445682064057,8.0,575,644,413,691,116
Enspire Capital,0.0036363636363636364,0.0036363636363636364,0.0,2.1155329549598306e-10,3.0228,0.0123259303151104,3.0,319,644,571,692,373
Phenomenelle Angels,0.0027272727272727275,0.005454545454545455,0.0,7.080794921915637e-12,3.594,0.0118280548153311,3.0,192,644,578,693,501
RBC Venture Partners,0.006363636363636364,0.0009090909090909091,0.00040403133487463806,0.03212021514190949,0.6044,0.0115757811366108,8.0,710,169,103,694,16
Osage University Partners,0.0018181818181818182,0.0,0.0,2.211521468019967e-15,0.0,0.0115347465896023,17.0,934,644,602,695,239
Infinity Venture Partners,0.0009090909090909091,0.004545454545454545,0.0,7.036082098372781e-19,2.752,0.0112338656772351,6.0,250,644,743,696,446
Zygote Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.3535,0.0110088329389594,3.0,710,644,931,697,13
Formative Ventures,0.0036363636363636364,0.0,0.0,0.03878033833821322,0.0,0.0109170081887664,8.0,934,644,76,698,236
Partech Ventures,0.0018181818181818182,0.0018181818181818182,0.0,0.00443809989145784,1.2,0.0108692183798346,30.0,575,644,345,699,124
New Mexico Angels,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.3047,0.010424757140088,1.0,710,644,931,700,10
EDC Equity,0.0036363636363636364,0.0,0.0,0.00035705696017954294,0.0,0.010346921729287,10.0,934,644,503,701,233
Pritzker Group Venture Capital,0.0027272727272727275,0.004545454545454545,0.0,2.334307173606388e-13,2.4760999999999997,0.0102406286385718,20.0,250,644,587,702,452
Growth Works,0.0009090909090909091,0.0,0.0,2.3066471860434015e-08,0.0,0.0102059496806257,9.0,934,644,561,703,231
SJF Ventures,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.4241000000000001,0.0101326645896198,8.0,429,644,931,704,275
Vesbridge Partners,0.004545454545454545,0.0,0.0,0.0021093465170119487,0.0,0.0101169446235518,11.0,934,644,416,705,229
OCA Ventures,0.0027272727272727275,0.0036363636363636364,0.0,2.334307173606388e-13,1.752,0.010097861958178,18.0,319,644,587,706,387
JK&B Capital,0.004545454545454545,0.0018181818181818182,0.0015824560615923325,0.0034217134145828054,1.0704,0.0099063127184843,16.0,575,134,376,707,132
Eli Barkat,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0198,0.0098794048108579,2.0,575,644,931,708,133
T-Venture,0.004545454545454545,0.0018181818181818182,0.005555430854526274,0.010587573587784593,1.3058,0.0098617076608473,30.0,575,84,248,709,134
The Entrepreneurs' Fund III,0.0009090909090909091,0.0009090909090909091,0.0,0.0027368776208499808,0.6967,0.0097414752752173,5.0,710,644,403,710,0
Ascent Venture Partners,0.008181818181818182,0.005454545454545455,0.008450988754461179,0.001733240200239294,2.3909,0.0094046910219803,13.0,192,63,431,711,519
Murphree Venture Partners,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.1412,0.0093848930598339,2.0,575,644,931,712,137
Amadeus Capital Partners,0.0027272727272727275,0.0027272727272727275,0.0,0.002108258696907757,0.6335999999999999,0.0093215819223829,24.0,429,644,417,713,284
Peninsula Capital,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.7147999999999999,0.0090857839398375,2.0,429,644,931,714,285
Connecticut Innovations,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.4615,0.0087950027358635,23.0,250,644,931,715,465
Safeguard Scientifics,0.005454545454545455,0.005454545454545455,0.0,2.2377124252437383e-10,4.2668,0.0086424200388649,18.0,192,644,569,716,524
Miramar Venture Partners,0.0009090909090909091,0.0018181818181818182,0.0,1.4745253424896574e-15,1.493,0.0083972658739856,13.0,575,644,605,717,142
Velocity Equity Partners,0.0018181818181818182,0.0018181818181818182,0.0,0.00036423392014073774,0.7312,0.008312203060347,4.0,575,644,501,718,143
Panorama Capital,0.0018181818181818182,0.0027272727272727275,0.0,3.5418167453719666e-12,2.5371,0.0080379294493084,12.0,429,644,582,719,290
Early Stage Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.3219,0.0079074042837994,9.0,710,644,931,720,10
WS Investments,0.0,0.004545454545454545,0.0,6.450860072587633e-20,2.0625,0.0078607602768592,5.0,250,644,931,721,471
Northcap,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.8848,0.0078159697797603,5.0,710,644,931,722,12
Vista Ventures,0.0009090909090909091,0.0018181818181818182,0.0,0.0022050505246725264,1.132,0.0074562298515683,7.0,575,644,414,723,148
Nippon Venture Capital,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.6481,0.0073194560825308,3.0,710,644,931,724,14
Northwater Capital,0.0027272727272727275,0.0009090909090909091,0.0,3.1461866467945434e-08,0.5655,0.0072825035609767,10.0,710,644,560,725,15
Court Square Ventures,0.0018181818181818182,0.0,0.0,0.003943934254355553,0.0,0.0071679217728596,9.0,934,644,359,726,208
Jerry Yang,0.005454545454545455,0.0018181818181818182,0.0,0.0008171965254383415,0.9982,0.0070997668043853,5.0,575,644,479,727,152
Paladin Capital Group,0.0009090909090909091,0.0018181818181818182,0.0,8.013301044365429e-06,1.333,0.0066567904744097,14.0,575,644,556,728,153
Relay Ventures,0.00909090909090909,0.005454545454545455,0.0018405871922066845,0.032458600656577435,4.1784,0.0065135495039487,28.0,192,127,101,729,537
Clayton Associates,0.0009090909090909091,0.0,0.0,9.631263105574788e-19,0.0,0.0062153201709937,7.0,934,644,721,730,204
Wisconsin Investment Partners,0.0027272727272727275,0.005454545454545455,0.0,7.080794921915637e-12,3.594,0.0059140274076655,6.0,192,644,578,731,539
CSK Venture Capital,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.8402,0.0057523601995359,4.0,710,644,931,732,22
New York Angels,0.0009090909090909091,0.0,0.0,0.0009939641390137716,0.0,0.0055324907531988,15.0,934,644,470,733,201
Peter Gabriel,0.0009090909090909091,0.0036363636363636364,0.0,3.2576026143610855e-16,1.7248,0.0055320630059833,2.0,319,644,633,734,415
Kennet Partners,0.0018181818181818182,0.0027272727272727275,0.0,0.0029532485140809943,1.1589,0.0051929378341448,11.0,429,644,398,735,306
RedShift Ventures,0.0018181818181818182,0.0,0.0,0.007945806673961116,0.0,0.005157817635636,6.0,934,644,280,736,198
CrÃ©dit Agricole Private Equity,0.0027272727272727275,0.0036363636363636364,0.0,3.426296890595049e-16,3.2228,0.005151227313872,30.0,319,644,631,737,418
SilkRoad Equity,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.2144,0.005075714676537,2.0,710,644,931,738,28
Siemer Ventures,0.0036363636363636364,0.0,0.0,3.9669176964773255e-18,0.0,0.0049364827443744,23.0,934,644,679,739,195
Bertelsmann Digital Media Investments,0.007272727272727273,0.0009090909090909091,0.0,0.014770654508497318,0.6099,0.0049332294441587,19.0,710,644,203,740,30
Point Judith Capital,0.005454545454545455,0.0018181818181818182,0.0,0.0004951770445152375,0.6972,0.0048192814639973,19.0,575,644,489,741,166
Saeed Amidi,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.372,0.0047995938754426,4.0,710,644,931,742,32
Innovacom,0.0027272727272727275,0.0027272727272727275,0.0,0.01746625059573216,1.3157,0.0046620654416235,23.0,429,644,179,743,314
Outlook Ventures,0.0018181818181818182,0.0018181818181818182,0.0,0.00010504500033283091,0.8478,0.0046100035413376,7.0,575,644,545,744,169
Mousse Partners,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.514,0.0043351837100916,6.0,575,644,931,745,170
JMI Equity,0.0018181818181818182,0.005454545454545455,0.0,0.001919695377153279,4.0716,0.0042372640088716,16.0,192,644,428,746,554
Golden Seeds,0.004545454545454545,0.0,0.0,0.0009939641484548313,0.0,0.0039839322556028,20.0,934,644,469,747,187
.406 Ventures,0.006363636363636364,0.0018181818181818182,0.0027945500662162467,0.03946709434451008,1.1172,0.0038685154584829,17.0,575,119,75,748,173
CapDecisif,0.0009090909090909091,0.0018181818181818182,0.0,1.7102754902555968e-16,1.099,0.0038529253093194,13.0,575,644,640,749,174
DoCoMo Capital,0.0027272727272727275,0.0018181818181818182,0.0,3.2069460712092223e-17,0.6572,0.0038155769539617,8.0,575,644,655,750,175
ACE Management,0.0009090909090909091,0.0009090909090909091,0.0,8.060220643496794e-19,0.6386,0.0035689609565768,8.0,710,644,730,751,41
First Analysis,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.7557,0.0035076472279446,7.0,710,644,931,752,42
Leo Capital Holdings,0.0009090909090909091,0.0018181818181818182,0.0,0.0013527845447115078,1.5364,0.0034935052565224,6.0,575,644,455,753,178
Tudor Growth Equity,0.0036363636363636364,0.0009090909090909091,0.0,0.00014820476541885442,0.7557,0.0030691913244515,8.0,710,644,535,754,44
ITU Ventures,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.3047,0.0030673566094617,8.0,710,644,931,755,45
D.E. Shaw & Co.,0.0018181818181818182,0.0009090909090909091,0.0,0.0010050531284866416,0.6099,0.0026961244800631,13.0,710,644,468,756,46
Cross Atlantic Capital Partners,0.0,0.0027272727272727275,0.0,6.450860072587633e-20,1.311,0.0024361304655847,9.0,429,644,931,757,328
Cedar Fund,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.2985,0.0023984165124785,20.0,710,644,931,758,48
Delta Partners,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.3764,0.002108292140802,16.0,575,644,931,759,184
Gimv,0.0027272727272727275,0.0009090909090909091,0.0,1.2464480849455276e-18,0.3393,0.0019529905978576,18.0,710,644,709,760,50
Domain Associates,0.0009090909090909091,0.0009090909090909091,0.0,1.1268241748597682e-15,0.7206,0.001878929449352,37.0,710,644,613,761,51
Mobius Venture Capital,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.8761,0.0018347414735016,13.0,710,644,931,762,52
Seventure Partners,0.0009090909090909091,0.0018181818181818182,0.0,1.7102754902555968e-16,1.099,0.0017047394342174,20.0,575,644,640,763,188
Chrysalis Ventures,0.0027272727272727275,0.0018181818181818182,0.0,0.0018945189348931087,1.3198,0.0014810510738268,13.0,575,644,429,764,189
Investor Growth Capital,0.0036363636363636364,0.0,0.0,0.0024194055562572173,0.0,0.0014445106156936,14.0,934,644,409,765,169
Scottish Investment Bank,0.0,0.006363636363636364,0.0,6.450860072587633e-20,3.9657,0.0011450942917805,14.0,144,644,931,766,622
High-Tech Gruenderfonds,0.0009090909090909091,0.0036363636363636364,0.0,8.428306719238647e-19,2.9435000000000002,0.0010894983808457,44.0,319,644,727,767,448
Commonwealth Capital Ventures,0.01,0.0036363636363636364,0.006464501357994209,0.028515040282251658,1.4758,0.0009016348247976,20.0,319,75,117,768,449
Lilly Ventures,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0056,0.0008094078442186,9.0,575,644,931,769,194
The Social+Capital Partnership,0.012727272727272728,0.0,0.0,0.01113778309591295,0.0,0.0003972102280654,33.0,934,644,244,770,164
Stage 1 Ventures,0.0018181818181818182,0.0,0.0,0.010891819529340069,0.0,0.0,0.0,934,644,246,936,2
Sands Capital Ventures,0.0018181818181818182,0.0,0.0,0.010891819529340069,0.0,0.0,0.0,934,644,246,936,2
Ching-Ho Fung,0.0018181818181818182,0.0,0.0,0.004320910718642242,0.0,0.0,0.0,934,644,351,936,2
Fuse Capital,0.0027272727272727275,0.0,0.0,0.006662052513389838,0.0,0.0,0.0,934,644,300,936,2
Tamares,0.0018181818181818182,0.0,0.0,0.009884853461876788,0.0,0.0,0.0,934,644,255,936,2
Rhone-Alpes Creation,0.0,0.0018181818181818182,0.0,6.450860072587633e-20,1.0766,0.0,0.0,575,644,931,936,361
Script Capital,0.0018181818181818182,0.0,0.0,1.3146078724724882e-18,0.0,0.0,0.0,934,644,707,936,2
BAMS Angel Fund,0.0036363636363636364,0.0,0.0,5.04920048248243e-18,0.0,0.0,0.0,934,644,669,936,2
Merchant Banking Devision,0.0018181818181818182,0.0,0.0,0.002032004158489652,0.0,0.0,0.0,934,644,418,936,2
Austral Capital,0.0018181818181818182,0.0,0.0,0.006523803452926312,0.0,0.0,0.0,934,644,303,936,2
Aaron Levie,0.007272727272727273,0.0,0.0,0.02466807899829375,0.0,0.0,0.0,934,644,132,936,2
Digital Media Partners,0.0,0.0009090909090909091,0.0,6.450860072587633e-20,0.5486,0.0,0.0,710,644,931,936,226
Swisscom Ventures,0.0027272727272727275,0.0,0.0,0.0005727587699468395,0.0,0.0,0.0,934,644,485,936,2
Steve Campbell,0.0018181818181818182,0.0,0.0,0.018350596876419937,0.0,0.0,0.0,934,644,169,936,2
Jeffrey Drazan,0.0018181818181818182,0.0,0.0,0.018350596876419937,0.0,0.0,0.0,934,644,169,936,2
Gaurav Garg,0.0018181818181818182,0.0,0.0,0.018350596876419937,0.0,0.0,0.0,934,644,169,936,2
Craig Elliott,0.0018181818181818182,0.0,0.0,0.018350596876419937,0.0,0.0,0.0,934,644,169,936,2
