eval_date,sector,ssi,ssi_dumb,n_entrants,mean_tps_pit,max_tps_pit,n_top_tier,ipd_spread_days,swarm_investors,alpha_k12,alpha_k24,alpha_k6,alpha_k18,alpha_k36,retmom_alpha_k12,retmom_alpha_k24,retmom_alpha_k6,retmom_alpha_k18,retmom_alpha_k36,log_deal_volume,ssi_norm
2009-03-31,FDN,0.47310735,11.0,11,0.287461,1.410489,1,85.0,American City Business Journals|Imlay Investments|Lee Enterprises|Robert Cramer|Robert Jetmundsen|Bill Campbell|Diane Greene|First Round Capital|Alex Zubillaga|Ambient Sound Investments|Stefan Glaenzer,0.0073627744030652,0.0073896873450997,,,-0.0004083029029721,0.0014406392461049,0.008198485178732,0.0002210652039689,0.010100261772044,0.0065772862172279,2.4849066497880004,0.06583927608946773
2009-03-31,IGV,0.90026232,69.0,69,0.279398,1.770772,2,175.0,Cambridge Business Angels|Seven Spires Investment|IQ Capital Partners|David Cohen|Alan Axelrod|Marc Friend|Andy Liu|John Cunningham|Brian Goffman|David Niu|Falcon Capital|SRI International|SCP Partners|The Accelerator Group|Dave McClure|David Samuel|Galia Gestion|Limousin Participations|Hotspur Capital|Investment Arm|NTT|Jordan Greenhall|Shawn Hardin|Alex Welch|Orkos Capital|EonTech Ventures|Highway 12 Ventures|Larry Augustin|Riverwood Capital|dsskjfmt|Daybreak Investments|Covington Associates|TELUS Ventures|British Columbia Discovery Funding|Audiovox Canada|Originate Ventures|Spanish Family Office|Sean Doherty|Brad Garlinghouse|Various Angels|William Randolph Hearst III|Sean Baker|Ray Nolan|AIB Seed Capital Fund|J. Burke Capital Partners|Founders Fund|Nexit Ventures|Washington Research Group|Citrix Online|Guggenheim Venture Partners|Pittco Capital Partners|Inventures Group|Frontier Capital|Aggregate Media Funds|SmithCo Investments|John Taysom|Michael Brochu|Roderick Banner|Kohlberg Ventures|Caixa Capital Risc|Sigma Gestion|Caterina Fake|Marten Mickos|Gideon Yu|Youssri Helmy|Qi Lu|Diane Greene|Jeff Weiner|Aviv Venture Capital,0.0056735954623833,0.0050633256146325,,,0.0055082468662965,0.0132395157812513,0.0042258238515835,0.0071198317334895,0.0082330613514378,0.005754422521376,4.248495242049359,0.5556070234277257
2009-03-31,SOXX,0.0,14.0,14,0.0,0.0,0,180.0,Miven Venture Partners|AB Chalmersinvest|Cyan Banister|Global Venture Capital|Kolohala Ventures|Inova|BNP Paribas|Lionhart Advisors Group|KfW Bankengruppe|Neuhaus Partners|PPM Oost|Auriga Partners|Micron Ventures|Aeris Capital,0.0064284662398415,-0.0041256713551902,,,-0.002100485172493,-0.0118079830623854,0.0039642681236212,-0.011433753184479,0.0111180702049041,-0.0057857068791616,2.70805020110221,0.0
2009-03-31,XBI,0.64145609,58.0,58,0.042783,0.494034,5,167.0,True Ventures|SoftTech VC|Siemens Venture Capital|China Healthcare Partnership|Softbank China Venture Capital|Acidophil|Third Rock Ventures|Bay Partners|FM Management|Sequoia Capital|ZINO Society|Keiretsu Forum|Alliance of Angels|Bellingham Angel Organization|Tacoma Angel Network|Avrio Ventures|Pangaea Ventures|Sante Ventures|Thomas Fogarty|Swiss Helvetia Fund|Technology Development Fund (TDF)|MP Healthcare Venture Management|QureInvest|Infinity Venture Partners|China Spring Fund|Arancia International|Galam|Millennium II Materials Technology Fund|Safeguard Scientifics|SCP Vitalife Partners|Alliance Technology Ventures|Fisher Capital|Greenhouse Capital Partners|Big Sky Partners|10X Fund LP|FinistÃÂ¨re Business Angels|Inserm Transfert Initiative|Nanogen|WFD Ventures|NanoDimension|Timothy A. Springer|Inveready  Technology Investment Group|Foundation Capital|Lanza TechVentures|Picoty|Catamount Ventures|CEA Investissement|Aquitaine Creation|Emertec Gestion|Grenoble Angels|Expansinvest|VIADUC 8|Rhone-Alpes Creation|Partners Innovation Fund|Commons Capital|Bioventures Investors|Accelerated Technologies Partners|VantagePoint Capital Partners,0.0155364919024778,-0.0135531578649525,,,0.0012908025180351,0.0177648359786319,0.008671891353522,0.0228007469795144,0.0125560210347724,0.0052529368864575,4.07753744390572,0.14815918071390285
2009-03-31,XLF,1.10986365,12.0,12,0.404325,0.981579,4,172.0,Eden Ventures|European Founders Fund|Andy Rachleff|Ben Horowitz|Bruce Dunlevie|Doug Mackenzie|Jeffrey Jordan|Kevin Compton|Marc Andreessen|Highland Capital Partners|Morgenthaler Ventures|BRM Capital,-0.0009444864553995,0.0071007215308574,,,0.0004509874118023,0.004637641061113,0.0028316904332356,-0.0059240905953983,-0.0056753499265883,-0.0034294228220892,2.5649493574615367,0.1898827088097638
2009-06-30,FDN,2.19443523,6.0,6,0.541653,1.432808,1,6.0,Bill Campbell|Diane Greene|First Round Capital|Alex Zubillaga|Ambient Sound Investments|Stefan Glaenzer,0.008198485178732,0.0065772862172279,0.010100261772044,0.018890051197125,-0.0030069191052449,0.010886907089423,0.0125827986464405,0.0031235807358345,0.0073627744030652,0.0018829583353431,1.9459101490553132,0.3053852935669349
2009-06-30,IGV,0.72237995,61.0,61,0.286627,1.557125,1,175.0,William Randolph Hearst III|Various Angels|Sean Doherty|Brad Garlinghouse|AIB Seed Capital Fund|Sean Baker|Ray Nolan|J. Burke Capital Partners|Founders Fund|Washington Research Group|Nexit Ventures|Citrix Online|Inventures Group|Pittco Capital Partners|Guggenheim Venture Partners|Frontier Capital|Aggregate Media Funds|SmithCo Investments|Roderick Banner|Michael Brochu|John Taysom|Kohlberg Ventures|Caixa Capital Risc|Sigma Gestion|Qi Lu|Marten Mickos|Youssri Helmy|Jeff Weiner|Gideon Yu|Diane Greene|Caterina Fake|Aviv Venture Capital|Ben Horowitz|Dell|Mercato Partners|Sumitomo Ventures|Scientipole Ile-de-France Capital|Alex Zubillaga|Michael Ovitz|Jim Mountjoy|Osage Venture Partners|Bill Bryant|RADLP|Osman Rashid|David Ossip|Laurence Capital|Acer|CyberAgent|Alibaba Investment|Alex Hoye|Tekton Ventures|betaworks|David Shen Ventures|FF Angel LLC|Spring Mill Venture Partners|CID Group|Dassault Systemes|Innogest|Radar Partners|Glenn Winokur|Golden Horn Ventures,0.0042258238515835,0.005754422521376,0.0082330613514378,0.0077292880044163,0.0031333009842836,0.0099790168219638,0.0056799826866263,0.0115075866970507,0.0056735954623833,-0.0002124627431848,4.127134385045092,0.4405079827031438
2009-06-30,SOXX,0.00262193,17.0,17,0.002005,0.034085,0,151.0,Cyan Banister|Kolohala Ventures|Global Venture Capital|Inova|BNP Paribas|Lionhart Advisors Group|Neuhaus Partners|KfW Bankengruppe|PPM Oost|Auriga Partners|Micron Ventures|Aeris Capital|Northzone|Clean Energy Venture Group|Bainco International Investors|Manifold Products|ISF Capital DÃ©veloppement 2015,0.0039642681236212,-0.0057857068791616,0.0111180702049041,0.0026888849518988,-0.0078035457222604,0.0022212545400997,0.003419100652279,-0.013245830656415,0.0064284662398415,-0.0102165221995716,2.8903717578961645,0.001351117614535017
2009-06-30,XBI,0.05602516,70.0,70,0.021796,0.32436,3,179.0,Thomas Fogarty|Technology Development Fund (TDF)|Swiss Helvetia Fund|MP Healthcare Venture Management|QureInvest|China Spring Fund|Infinity Venture Partners|Arancia International|Galam|Millennium II Materials Technology Fund|Alliance Technology Ventures|Safeguard Scientifics|SCP Vitalife Partners|Big Sky Partners|Fisher Capital|Greenhouse Capital Partners|10X Fund LP|Inserm Transfert Initiative|FinistÃÂ¨re Business Angels|Nanogen|WFD Ventures|Timothy A. Springer|NanoDimension|Inveready  Technology Investment Group|Emertec Gestion|Aquitaine Creation|Picoty|Catamount Ventures|Lanza TechVentures|CEA Investissement|Foundation Capital|Rhone-Alpes Creation|VIADUC 8|Expansinvest|Grenoble Angels|Partners Innovation Fund|Commons Capital|Accelerated Technologies Partners|Bioventures Investors|VantagePoint Capital Partners|Mesa Verde Venture Partners|Health Evolution Partners|Chrysalis Ventures|Foundation Medical Partners|Slater Technology Fund|Mercury Fund|Point Judith Capital|Baird Venture Partners|Fountain Healthcare Partners|Hambrecht & Quist|Cross Atlantic Capital Partners|Conor Venture Partners|Stanford University|PrairieGold Venture Partners|CentreStone Ventures|Devon Park BioVentures|MPM Bio IV NVS Strategic Fund|Vectis Healthcare & Life Sciences Fund|Pitango Venture Capital|Robert Taub|Broadview Ventures|Merck Serono Ventures|Apposite Capital|Enterprise Ireland|Deerfield Capital Management|Sergey Brin|Endeavour Vision|Flybridge Capital Partners|VIB|Biotech Fund Flanders,0.008671891353522,0.0052529368864575,0.0125560210347724,-0.0105283736794833,0.011908209572802,0.0135468466707411,-0.000137765464252,0.0403287140390251,0.0155364919024778,0.0054595659578133,4.2626798770413155,0.0
2009-06-30,XLF,0.89788724,10.0,10,0.414123,1.297051,4,105.0,Highland Capital Partners|Morgenthaler Ventures|BRM Capital|Arjun Gupta|Gigi Brisson|Marc Benioff|Mark Pincus|Rembrandt Venture Partners|Ron Conway|SoftTech VC,0.0028316904332356,-0.0034294228220892,-0.0056753499265883,0.0054528494111104,0.0020753239278969,-0.0054705693544401,0.0038671514014838,-0.0017748663868072,-0.0009444864553995,-0.0038485505372485,2.3978952727983707,0.1481917315013542
2009-09-30,FDN,0.44803024,9.0,9,0.137869,0.666222,1,7.0,AddVenture|Andreessen Horowitz|Auren Hoffman|David Sacks|FF Angel LLC|Joe Greenstein|Saran Chari|Shervin Pishevar|fbFund,0.0125827986464405,0.0018829583353431,0.0073627744030652,0.0073896873450997,-0.0059828193285794,0.010100261772044,0.018890051197125,,,0.0003943306999314,2.302585092994046,0.062349457618425266
2009-09-30,IGV,0.6452388,51.0,51,0.133939,0.666222,1,177.0,Ben Horowitz|Mercato Partners|Sumitomo Ventures|Dell|Alex Zubillaga|Michael Ovitz|Scientipole Ile-de-France Capital|Jim Mountjoy|Osage Venture Partners|Bill Bryant|David Ossip|RADLP|Osman Rashid|Laurence Capital|Acer|CyberAgent|Alibaba Investment|Tekton Ventures|betaworks|Alex Hoye|FF Angel LLC|David Shen Ventures|Spring Mill Venture Partners|CID Group|Dassault Systemes|Innogest|Radar Partners|Glenn Winokur|Golden Horn Ventures|Inveready  Technology Investment Group|The Contrarian Group|LaunchCapital|Michael Nicastro|Tamares|Andreessen Horowitz|Trailblazer Capital|Blue Lagoon Capital|Javelin Venture Partners|Saeed Amidi|Plug & Play Ventures|Troika Dialog|HV Holtzbrinck Ventures|GADS Option Fund|Troika Ventures|IBB Beteiligungsgesellschaft mbH|Rocket Ventures|Summerhill Venture Partners|Nobutaka Mutaguchi|First Advantage|Josh James|John Pestana,0.0056799826866263,-0.0002124627431848,0.0056735954623833,0.0050633256146325,0.0108961083989078,0.0082330613514378,0.0077292880044163,,,0.0035697638026614,3.9512437185814275,0.39059369178498765
2009-09-30,SOXX,0.0962615,23.0,23,0.02875,0.215019,0,132.0,"Northzone|Bainco International Investors|Clean Energy Venture Group|Manifold Products|ISF Capital DÃ©veloppement 2015|True Ventures|Robert Bosch Venture Capital|Triangle Peak Partners|4th Level Ventures|Braemar Energy Ventures|Adams Capital Management|Xilinx|Gil Penchina|Karl Jacob|Consor Capital|Rembrandt Venture Partners|Ben T. Smith, IV|Vista Ventures|Doughty Hanson Technology Ventures|BayTech Venture Capital|DFJ ePlanet Ventures|Keiretsu Forum|RSH Ventures",0.003419100652279,-0.0102165221995716,0.0064284662398415,-0.0041256713551902,0.0036223546534172,0.0111180702049041,0.0026888849518988,,,-0.0081318483013964,3.1780538303479458,0.04960491250779484
2009-09-30,XBI,0.27408603,57.0,57,0.108631,0.876766,6,162.0,Mesa Verde Venture Partners|Chrysalis Ventures|Health Evolution Partners|Foundation Medical Partners|Point Judith Capital|Slater Technology Fund|Mercury Fund|Cross Atlantic Capital Partners|Hambrecht & Quist|Fountain Healthcare Partners|Baird Venture Partners|Stanford University|Conor Venture Partners|PrairieGold Venture Partners|CentreStone Ventures|MPM Bio IV NVS Strategic Fund|Vectis Healthcare & Life Sciences Fund|Devon Park BioVentures|Pitango Venture Capital|Broadview Ventures|Robert Taub|Merck Serono Ventures|Apposite Capital|Enterprise Ireland|Deerfield Capital Management|Sergey Brin|Endeavour Vision|Flybridge Capital Partners|VIB|Biotech Fund Flanders|Motorola Solutions Venture Capital|Lurie Investment Fund|Perseus|Ogden Capital|M5Invest Partners|Kraft Group|Cartel Capital|K9 Ventures|Felicis Ventures|SV Angel|First Round Capital|VIMAC Milestone Medical Fund|Gilde Healthcare Partners|IGNIA|Erasmus MC Biomedical Fund|BioGeneration Ventures|Forbion Capital Partners|Playford Capital|Sigvion Capital|Technology Venture Investors|Terra Rossa Capital|Brandon Capital Partners|Mentor Capital Partners|Green Cross|BCN Ventures|Axis Capital Corporation|Tong Yang Venture Capital,-0.000137765464252,0.0054595659578133,0.0155364919024778,-0.0135531578649525,0.0135822760860774,0.0125560210347724,-0.0105283736794833,,,0.0024903311317174,4.060443010546419,0.05518621956814082
2009-09-30,XLF,0.84149736,16.0,16,0.306233,1.264693,5,178.0,BRM Capital|Arjun Gupta|Gigi Brisson|Marc Benioff|Mark Pincus|Rembrandt Venture Partners|Ron Conway|SoftTech VC|Bill Harris|Advantage Capital Partners|Florida Gulfshore Capital|Life Sciences Partners|Emergence Capital Partners|Madrona Venture Group|Steelpoint Capital Partners|Adams Capital Management,0.0038671514014838,-0.0038485505372485,-0.0009444864553995,0.0071007215308574,-0.0003255256005229,-0.0056753499265883,0.0054528494111104,,,-0.0021142691547758,2.833213344056216,0.1371011143543616
2009-12-31,FDN,0.28224464,25.0,25,0.118984,0.618245,1,98.0,AddVenture|Shervin Pishevar|Saran Chari|Joe Greenstein|FF Angel LLC|David Sacks|fbFund|Auren Hoffman|Andreessen Horowitz|Dave Morin|Zach Klein|Thrive Capital|Strauss Zelnick|Allen Morgan|Scott Kurnit|Scott Banister|Ken Lerer|Jared Kushner|betaworks|Founder Collective|Ben Lerer|Cyan Banister|Geoff Entress|Blumberg Capital|Hearst Ventures,0.018890051197125,0.0003943306999314,,,-0.0017609790454906,0.0073627744030652,0.0073896873450997,,,-0.0004083029029721,3.258096538021482,0.039278152786534445
2009-12-31,IGV,0.49695482,67.0,67,0.215505,1.790014,1,183.0,Inveready  Technology Investment Group|The Contrarian Group|Michael Nicastro|LaunchCapital|Tamares|Andreessen Horowitz|Trailblazer Capital|Blue Lagoon Capital|Javelin Venture Partners|Saeed Amidi|Plug & Play Ventures|Troika Dialog|Rocket Ventures|GADS Option Fund|HV Holtzbrinck Ventures|IBB Beteiligungsgesellschaft mbH|Troika Ventures|Summerhill Venture Partners|Nobutaka Mutaguchi|John Pestana|First Advantage|Josh James|Mitsubishi UFJ Capital|Tecnet Equity|Kernel Capital Partners|Winning Tack|Bridgescale Partners|Acxiom|Naval Ravikant|Brian McClendon|Steve Olechowski|Greg Yaitanes|TechOperators|Soridec|Purple Angel|ZIM|Ontario Centres of Excellence|Trillium Group|Ford Smith|Puget Sound Venture Club|ZINO Society|Themis Computer|TVB Capital|Nadathur Holdings|Horizons Ventures|Li Ka-shing|Siemer Ventures|NCI Gestion|Media Chinese International|Founder's Co-op|Networld|Tom Keller|Aster Capital|Lehman Brothers Venture Partners|Nokia Growth Partners|Samsung Ventures America|SJF Ventures|Raymond Tonsing|Max Levchin|Mitch Kapor|Lowercase Capital|Manu Kumar|Russell Siegelman|David Wu|Quest Venture Partners|KPG Ventures|fbFund,0.0077292880044163,0.0035697638026614,,,0.009101396887675,0.0056735954623833,0.0050633256146325,,,0.0055082468662965,4.219507705176107,0.29464633144330177
2009-12-31,SOXX,0.34878126,24.0,24,0.032764,0.303072,0,162.0,"True Ventures|Robert Bosch Venture Capital|4th Level Ventures|Adams Capital Management|Braemar Energy Ventures|Xilinx|Triangle Peak Partners|Ben T. Smith, IV|Consor Capital|Gil Penchina|Karl Jacob|Rembrandt Venture Partners|Vista Ventures|BayTech Venture Capital|Doughty Hanson Technology Ventures|DFJ ePlanet Ventures|Keiretsu Forum|RSH Ventures|Scientipole Ile-de-France Capital|Raven Venture Partners|Sofinnova Partners|Technologiegruenderfonds Sachsen|Fraunhofer Venture|eCAPITAL Entrepreneurial Partners AG",0.0026888849518988,-0.0081318483013964,,,-0.0005273723113036,0.0064284662398415,-0.0041256713551902,,,-0.002100485172493,3.2188758248682006,0.17973191656745888
2009-12-31,XBI,0.50368947,76.0,76,0.102877,0.922078,9,164.0,Lurie Investment Fund|Motorola Solutions Venture Capital|Perseus|M5Invest Partners|Ogden Capital|Kraft Group|Cartel Capital|K9 Ventures|Felicis Ventures|SV Angel|First Round Capital|VIMAC Milestone Medical Fund|Gilde Healthcare Partners|IGNIA|BioGeneration Ventures|Forbion Capital Partners|Erasmus MC Biomedical Fund|Brandon Capital Partners|Playford Capital|Technology Venture Investors|Mentor Capital Partners|Terra Rossa Capital|Sigvion Capital|Green Cross|Axis Capital Corporation|BCN Ventures|Tong Yang Venture Capital|North Bridge Venture Partners|Amaranth Advisors|Leerink Swann|Pano Kroko|Invemed Catalyst Fund|Blue Chip Venture Company|Satori Capital|General Catalyst Partners|GE Capital|St. Jude Medical|Quaker Partners|Oxford Finance Corporation|Phillip Private Equity|Venture Investors|iExploreAsia Credit Union|Zyraz Financial|Mass Medical Angels|Boston Harbor Angels|Hub Angels Investment Group|LaunchPad Venture Group|Mission Bay Capital|Norwich Ventures|XSeed Capital|IBG Fonds|Biogen Idec New Ventures|CFH|Peter Werth|Wavepoint Ventures|Biopartners Capital|Ysios Capital|Longitude Capital|Shasta Ventures|DaneVest Tech Fund Advisors|Phenomenelle Angels|Samsung Ventures|BioMedPartners|Vesalius Biocapital Partners|Abalis Finance|H.I.G. Ventures|WFT|KFW|Aeris Capital|Valhalla Partners|Signet Healthcare Partners|Dansk Innovation|Entrepreneurs Fund|Northgate Capital|Chicago Growth Partners|RWE Innogy,-0.0105283736794833,0.0024903311317174,,,0.0110841997865312,0.0155364919024778,-0.0135531578649525,,,0.0012908025180351,4.343805421853684,0.11329359964710889
2009-12-31,XLF,0.77050847,18.0,18,0.247786,0.957817,6,153.0,Bill Harris|Advantage Capital Partners|Life Sciences Partners|Florida Gulfshore Capital|Emergence Capital Partners|Madrona Venture Group|Steelpoint Capital Partners|Adams Capital Management|North Bridge Venture Partners|Vital Financial|FF Angel LLC|QED Investors|SV Angel|Founders Fund|Rockbridge Growth Equity|DAG Ventures|Assor|Groupe Verspieren,0.0054528494111104,-0.0021142691547758,,,-0.0009690744474261,-0.0009444864553995,0.0071007215308574,,,0.0004509874118023,2.9444389791664403,0.12313920131819317
2010-03-31,FDN,0.20853468,35.0,35,0.100507,1.121723,3,106.0,Jared Kushner|Thrive Capital|Strauss Zelnick|Scott Kurnit|Scott Banister|Ken Lerer|Zach Klein|Founder Collective|betaworks|Dave Morin|Allen Morgan|Ben Lerer|Cyan Banister|Geoff Entress|Blumberg Capital|Hearst Ventures|Michael Keriokos|John Ason|Edward Koller|Tice Capital|David Feinberg|Howard Wolk|E-Synergy|Madrona Venture Group|SoftBank Capital|Pilot Group|Lerer Ventures|New York Times|DFJ Growth|Joshua Stylman|Intel Capital|Howard Lindzon|Gordon Crovitz|Peter Hershberg|AOL Ventures,0.0073896873450997,-0.0004083029029721,,,0.0009088856219365,0.008198485178732,0.0065772862172279,0.010100261772044,0.018890051197125,-0.0030069191052449,3.58351893845611,0.029020416551864613
2010-03-31,IGV,1.58705932,113.0,113,0.238508,1.722679,2,175.0,"Mitsubishi UFJ Capital|Tecnet Equity|Kernel Capital Partners|Winning Tack|Bridgescale Partners|Acxiom|Naval Ravikant|Brian McClendon|Greg Yaitanes|TechOperators|Steve Olechowski|Soridec|Ontario Centres of Excellence|Purple Angel|ZIM|Trillium Group|ZINO Society|Ford Smith|Puget Sound Venture Club|Themis Computer|TVB Capital|Nadathur Holdings|Li Ka-shing|Horizons Ventures|Siemer Ventures|NCI Gestion|Media Chinese International|Founder's Co-op|Networld|Aster Capital|Tom Keller|Lehman Brothers Venture Partners|Samsung Ventures America|Nokia Growth Partners|SJF Ventures|Raymond Tonsing|Max Levchin|Manu Kumar|Mitch Kapor|Lowercase Capital|Russell Siegelman|KPG Ventures|Quest Venture Partners|David Wu|fbFund|Jon Ferrara|Jim Leftwich|Motorola Solutions|Sony Network Entertainment|Michael Dougherty|Peter Sperling|Romi Mahajan|Gary Clayton|Sanu Desai|Jateen Parekh|Paul Noglows|Emil Michael|Manny Rivelo|Alfred Lin|Jeff Cavins|TriplePoint Capital|Liberty Capital Partners|Andy Sack|Rich Miner|Lee Hower|Techstars|Summit Partners|Klein Venture Partners|eonBusiness|Norseman Capital|Travis Kalanick|K9 Ventures|Lorenzo Thione|Marcus Ogawa|Gary Kremen|Dry Creek Ventures|Athenian Venture Partners|Zelkova Ventures|Dawn Capital|Silicon Pastures|Phenomenelle Angels|Capital Midwest Fund|Wisconsin Investment Partners|IDG Ventures India|Goldcrest Investments|Keith Rabois|Syncom Venture Partners|Barshop Ventures|Monitor Ventures|Metamorphic Ventures|Stephen Marcus|Yellow&Blue Investment Management|Maynard Webb|High-Tech Grunderfonds Management|SIEGMUND Beteiligungsgesellschaft|Avid Larizadeh|Caja Navarra|Nauta Capital|Lerer Ventures|Qualcomm|Cinco Capital|Amundi Private Equity Funds|Corporate Finance Partners|CM-CIC Capital PrivÃÂ©|Josh Coates|MaRS Investment Accelerator Fund|Pat Sullivan|Tugboat Ventures|Accelerator Ventures|IRIS Software Group|lessin X2, llc|Acta Wireless|Greenhouse Capital Partners",0.0050633256146325,0.0055082468662965,,,0.0110780502352428,0.0042258238515835,0.005754422521376,0.0082330613514378,0.0077292880044163,0.0031333009842836,4.736198448394496,0.9999999999352949
2010-03-31,SOXX,0.05636954,12.0,12,0.014092,0.169109,0,129.0,Scientipole Ile-de-France Capital|Raven Venture Partners|Sofinnova Partners|Fraunhofer Venture|Technologiegruenderfonds Sachsen|eCAPITAL Entrepreneurial Partners AG|ERP Startfonds|Triangle Venture Capital Group|SkyLake Incuvest|Nth Power|Emergent Growth Fund|VNT Management,-0.0041256713551902,-0.002100485172493,,,0.0036694118380794,0.0039642681236212,-0.0057857068791616,0.0111180702049041,0.0026888849518988,-0.0078035457222604,2.5649493574615367,0.02904802127335063
2010-03-31,XBI,0.1765764,110.0,110,0.03523,0.6807,6,181.0,GE Capital|St. Jude Medical|Satori Capital|Amaranth Advisors|Pano Kroko|General Catalyst Partners|North Bridge Venture Partners|Invemed Catalyst Fund|Blue Chip Venture Company|Leerink Swann|Quaker Partners|Oxford Finance Corporation|Venture Investors|Phillip Private Equity|iExploreAsia Credit Union|Zyraz Financial|LaunchPad Venture Group|Hub Angels Investment Group|Mass Medical Angels|Norwich Ventures|Mission Bay Capital|Boston Harbor Angels|XSeed Capital|Biogen Idec New Ventures|IBG Fonds|Peter Werth|CFH|Biopartners Capital|Ysios Capital|Wavepoint Ventures|Longitude Capital|DaneVest Tech Fund Advisors|Phenomenelle Angels|Shasta Ventures|Samsung Ventures|BioMedPartners|Abalis Finance|Vesalius Biocapital Partners|H.I.G. Ventures|WFT|KFW|Aeris Capital|Valhalla Partners|Signet Healthcare Partners|Dansk Innovation|Entrepreneurs Fund|Northgate Capital|Chicago Growth Partners|RWE Innogy|Confrapar|KITVEN Fund|Tata Capital|Accel Partners|Schroders|BMC Ventures|OSI Pharmaceuticals|BlueCross BlueShield Venture Partners|Andromeda Capital|Sandbox Industries|NBGI Ventures|Camden Partners|Adams Capital Management|Brandenburg Capital|Earlybird Venture Capital|Imperial Innovations|MVM Life Science Partners|GLS Ventures|Longbow Capital|NewVa Capital Partners|Societe Hospitaliere D'assurances Mutuelles|Limousin Participations|Octalfa|Sofimac Partners|Rainbow Seed Fund|Avlar BioVentures|Capital-E|Althea Partners|Pfizer|Peak Ridge Capital|Hansol PNS|Storm Ventures|The Texas Emerging Technology Fund|Gatebridge Investments|Health Enterprise Partners|Momentum Venture Management|ERP Startfonds|SociÃ©tÃ© RÃ©gionale d'Investissement de Wallonie|Creathor Venture Management|NRW.BANK|Venture+|Thuja Capital|Genesys Capital|Asahi Kasei|Stata Venture Partners|Tailwind Capital|Wiener Wachstumsfonds|Clave Mayor|ChimeraBio|London Technology Fund|S.G.E.C.R.|Tullis Health Investors|Arax Capital Partners|Cross Road Biotech|PONTIS Venture Partners Management|SBI Ven Capital|TH Venture Capital Enterprise|President International Development Corporation|Zero2IPO Capital|Taiwan Development Fund|YFY Biotech Management Company,-0.0135531578649525,0.0012908025180351,,,0.0143454776421339,0.008671891353522,0.0052529368864575,0.0125560210347724,-0.0105283736794833,0.011908209572802,4.709530201312334,0.030508762071120972
2010-03-31,XLF,0.78334552,20.0,20,0.193025,0.946338,6,145.0,Vital Financial|North Bridge Venture Partners|SV Angel|QED Investors|Founders Fund|FF Angel LLC|Rockbridge Growth Equity|Assor|DAG Ventures|Groupe Verspieren|John C. Drake|Confrapar|Robert G. Siskind|Clean Pacific Ventures|Claremont Creek Ventures|Sand Hill Angels|Bain Capital|Temasek|Li Ka-shing|Egan-Managed Capital,0.0071007215308574,0.0004509874118023,,,1.5011325098848552e-05,0.0028316904332356,-0.0034294228220892,-0.0056753499265883,0.0054528494111104,0.0020753239278969,3.044522437723423,0.1256639594281023
2010-06-30,FDN,1.76421715,41.0,41,1.111486,4.055026,13,130.0,Tice Capital|David Feinberg|Edward Koller|Michael Keriokos|Howard Wolk|John Ason|E-Synergy|Madrona Venture Group|SoftBank Capital|Pilot Group|Peter Hershberg|New York Times|Lerer Ventures|Joshua Stylman|AOL Ventures|Intel Capital|DFJ Growth|Howard Lindzon|Gordon Crovitz|Zelkova Ventures|Tom McInerney|Bobby Yazdani|Thomas Korte|Thomas D. Lehrman|Spark Ventures|Rupert Pennant-Rea|Greycroft Partners|Paige Craig|Nova Spivack|HOWZAT media|Michael Yavonditte|Mark Shuttleworth|ff Venture Capital|Lucid Ventures|Kleiner Perkins Caufield & Byers|KPCB Holdings|Jason Finger|ID Capital|iNovia Capital|Matt Coffin|Upfront Ventures,0.0065772862172279,-0.0030069191052449,0.018890051197125,0.0003943306999314,0.0017829671958911,0.0125827986464405,0.0018829583353431,0.0073627744030652,0.0073896873450997,-0.0059828193285794,3.7376696182833684,0.24551463852891717
