funding_round_id,funded_object_id,investor_object_id,object_id,funded_at,funding_round_type,investor_name,company_name,category_code,category_norm,etf_primary,sector_name,confidence
1211,c:1637,f:650,c:1637,2007-08-01,series-b,Vesbridge Partners,RipCode,software,software,IGV,saas,0.7
1222,c:1647,f:243,c:1647,2007-12-01,series-a,North Bridge Venture Partners,Acquia,enterprise,enterprise,IGV,saas,0.7
1222,c:1647,f:31,c:1647,2007-12-01,series-a,O'Reilly AlphaTech Ventures,Acquia,enterprise,enterprise,IGV,saas,0.7
1222,c:1647,f:147,c:1647,2007-12-01,series-a,Sigma Partners,Acquia,enterprise,enterprise,IGV,saas,0.7
1226,c:1651,f:663,c:1651,2006-12-01,series-a,Avalon Ventures,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1226,c:1651,f:267,c:1651,2006-12-01,series-a,Masthead Venture Partners,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1226,c:1651,f:31,c:1651,2006-12-01,series-a,O'Reilly AlphaTech Ventures,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1231,c:1659,f:539,c:1659,2006-10-01,series-b,Band of Angels,UGOBE,hardware,hardware,SOXX,semiconductors,0.7
1231,c:1659,f:29,c:1659,2006-10-01,series-b,First Round Capital,UGOBE,hardware,hardware,SOXX,semiconductors,0.7
1267,c:1689,f:690,c:1689,2006-10-01,series-a,Adobe Ventures,Bunchball,software,software,IGV,saas,0.7
1267,c:1689,f:691,c:1689,2006-10-01,series-a,Granite Ventures,Bunchball,software,software,IGV,saas,0.7
1281,c:1745,f:717,c:1745,2006-08-01,series-a,Pond Ventures,4Home,software,software,IGV,saas,0.7
1288,c:1853,f:65,c:1853,2007-02-01,series-b,Dawntreader Ventures,Greenplum Software,software,software,IGV,saas,0.7
1288,c:1853,f:775,c:1853,2007-02-01,series-b,EDF Ventures,Greenplum Software,software,software,IGV,saas,0.7
1288,c:1853,f:10,c:1853,2007-02-01,series-b,Mission Ventures,Greenplum Software,software,software,IGV,saas,0.7
1288,c:1853,f:562,c:1853,2007-02-01,series-b,Sierra Ventures,Greenplum Software,software,software,IGV,saas,0.7
1317,c:1209,f:367,c:1209,2008-01-01,series-b,Intel Capital,Soonr,enterprise,enterprise,IGV,saas,0.7
1317,c:1209,f:120,c:1209,2008-01-01,series-b,Clearstone Venture Partners,Soonr,enterprise,enterprise,IGV,saas,0.7
1318,c:1209,f:120,c:1209,2006-09-01,series-a,Clearstone Venture Partners,Soonr,enterprise,enterprise,IGV,saas,0.7
1318,c:1209,f:367,c:1209,2006-09-01,series-a,Intel Capital,Soonr,enterprise,enterprise,IGV,saas,0.7
1322,c:1513,f:62,c:1513,2008-01-01,series-a,Ignition Partners,Earth Class Mail,software,software,IGV,saas,0.7
1322,c:1513,f:132,c:1513,2008-01-01,series-a,Keiretsu Forum,Earth Class Mail,software,software,IGV,saas,0.7
1329,c:1762,f:26,c:1762,2006-08-01,series-a,Draper Fisher Jurvetson (DFJ),"Splashtop, Inc",software,software,IGV,saas,0.7
1329,c:1762,f:728,c:1762,2006-08-01,series-a,Harbinger Ventures,"Splashtop, Inc",software,software,IGV,saas,0.7
1329,c:1762,f:49,c:1762,2006-08-01,series-a,Storm Ventures,"Splashtop, Inc",software,software,IGV,saas,0.7
1330,c:1762,f:26,c:1762,2007-10-10,series-b,Draper Fisher Jurvetson (DFJ),"Splashtop, Inc",software,software,IGV,saas,0.7
1330,c:1762,f:728,c:1762,2007-10-10,series-b,Harbinger Ventures,"Splashtop, Inc",software,software,IGV,saas,0.7
1330,c:1762,f:730,c:1762,2007-10-10,series-b,Merus Capital,"Splashtop, Inc",software,software,IGV,saas,0.7
1330,c:1762,f:441,c:1762,2007-10-10,series-b,Presidio STX,"Splashtop, Inc",software,software,IGV,saas,0.7
1330,c:1762,f:49,c:1762,2007-10-10,series-b,Storm Ventures,"Splashtop, Inc",software,software,IGV,saas,0.7
1330,c:1762,f:729,c:1762,2007-10-10,series-b,WR Hambrecht,"Splashtop, Inc",software,software,IGV,saas,0.7
1335,c:1772,f:48,c:1772,2008-01-01,series-a,Benchmark,Engine Yard,software,software,IGV,saas,0.7
1358,c:731,f:48,c:731,2003-06-01,series-b,Benchmark,MySQL,enterprise,enterprise,IGV,saas,0.7
1358,c:731,f:18,c:731,2003-06-01,series-b,Index Ventures,MySQL,enterprise,enterprise,IGV,saas,0.7
1358,c:731,f:105,c:731,2003-06-01,series-b,Balderton Capital,MySQL,enterprise,enterprise,IGV,saas,0.7
1383,c:1297,f:759,c:1297,2008-01-01,series-a,Northcap,Zmags,software,software,IGV,saas,0.7
1385,c:1733,f:26,c:1733,2004-08-01,series-a,Draper Fisher Jurvetson (DFJ),SugarCRM,software,software,IGV,saas,0.7
1386,c:1733,f:80,c:1733,2005-02-01,series-b,Walden Venture Capital,SugarCRM,software,software,IGV,saas,0.7
1386,c:1733,f:26,c:1733,2005-02-01,series-b,Draper Fisher Jurvetson (DFJ),SugarCRM,software,software,IGV,saas,0.7
1396,c:1835,f:10,c:1835,2007-04-30,series-a,Mission Ventures,DevZuz,enterprise,enterprise,IGV,saas,0.7
1396,c:1835,f:13,c:1835,2007-04-30,series-a,Redpoint Ventures,DevZuz,enterprise,enterprise,IGV,saas,0.7
1411,c:1845,f:342,c:1845,2008-01-01,series-a,FINAM Global,Badoo,enterprise,enterprise,IGV,saas,0.7
1417,c:1853,f:65,c:1853,2006-03-01,series-a,Dawntreader Ventures,Greenplum Software,software,software,IGV,saas,0.7
1417,c:1853,f:775,c:1853,2006-03-01,series-a,EDF Ventures,Greenplum Software,software,software,IGV,saas,0.7
1417,c:1853,f:776,c:1853,2006-03-01,series-a,Hudson Ventures,Greenplum Software,software,software,IGV,saas,0.7
1417,c:1853,f:10,c:1853,2006-03-01,series-a,Mission Ventures,Greenplum Software,software,software,IGV,saas,0.7
1442,c:1880,f:507,c:1880,2007-01-01,series-a,General Catalyst Partners,Roost,software,software,IGV,saas,0.7
1442,c:1880,f:1639,c:1880,2007-01-01,series-a,The Cross Country Group,Roost,software,software,IGV,saas,0.7
1442,c:1880,f:1640,c:1880,2007-01-01,series-a,Geolo Capital,Roost,software,software,IGV,saas,0.7
1459,c:818,f:72,c:818,2008-01-01,series-b,Anthem Venture Partners,ThisNext,social,social,FDN,consumer_internet,0.7
1459,c:818,f:120,c:818,2008-01-01,series-b,Clearstone Venture Partners,ThisNext,social,social,FDN,consumer_internet,0.7
1470,c:165,f:5869,c:165,2009-12-01,series-a,Siemer Ventures,Groupsite,software,software,IGV,saas,0.7
1516,c:2182,f:243,c:2182,2005-09-02,series-a,North Bridge Venture Partners,Bungee Labs,software,software,IGV,saas,0.7
1516,c:2182,f:191,c:2182,2005-09-02,series-a,Venrock,Bungee Labs,software,software,IGV,saas,0.7
1516,c:2182,f:426,c:2182,2005-09-02,series-a,EPIC Ventures,Bungee Labs,software,software,IGV,saas,0.7
1546,c:2182,f:243,c:2182,2006-11-21,series-b,North Bridge Venture Partners,Bungee Labs,software,software,IGV,saas,0.7
1546,c:2182,f:191,c:2182,2006-11-21,series-b,Venrock,Bungee Labs,software,software,IGV,saas,0.7
1546,c:2182,f:426,c:2182,2006-11-21,series-b,EPIC Ventures,Bungee Labs,software,software,IGV,saas,0.7
1560,c:2394,f:23,c:2394,2008-02-01,series-a,Foundation Capital,Coverity,enterprise,enterprise,IGV,saas,0.7
1560,c:2394,f:48,c:2394,2008-02-01,series-a,Benchmark,Coverity,enterprise,enterprise,IGV,saas,0.7
1566,c:2428,f:1,c:2428,2007-01-25,series-a,Greylock Partners,Calista Technologies,enterprise,enterprise,IGV,saas,0.7
1566,c:2428,f:94,c:2428,2007-01-25,series-a,Lightspeed Venture Partners,Calista Technologies,enterprise,enterprise,IGV,saas,0.7
1572,c:2443,f:18,c:2443,2008-05-01,series-a,Index Ventures,doubleTwist,software,software,IGV,saas,0.7
1572,c:2443,f:696,c:2443,2008-05-01,series-a,Northzone,doubleTwist,software,software,IGV,saas,0.7
1586,c:2495,f:839,c:2495,2008-02-01,series-a,European Union,P2P-Next,hardware,hardware,SOXX,semiconductors,0.7
1595,c:2484,f:696,c:2484,2006-01-12,series-b,Northzone,Appear,software,software,IGV,saas,0.7
1608,c:2553,f:391,c:2553,2007-12-01,series-a,Monster Venture Partners,EVO Media Group,finance,finance,XLF,fintech,0.7
1609,c:2557,f:849,c:2557,2008-01-01,series-b,FTVentures,Covario,enterprise,enterprise,IGV,saas,0.7
1609,c:2557,f:850,c:2557,2008-01-01,series-b,Dubilier & Company,Covario,enterprise,enterprise,IGV,saas,0.7
1609,c:2557,f:851,c:2557,2008-01-01,series-b,Voyager Capital,Covario,enterprise,enterprise,IGV,saas,0.7
1643,c:2644,f:858,c:2644,2002-06-01,series-b,Zone Ventures,DivX,software,software,IGV,saas,0.7
1643,c:2644,f:379,c:2644,2002-06-01,series-b,WI Harper Group,DivX,software,software,IGV,saas,0.7
1643,c:2644,f:426,c:2644,2002-06-01,series-b,EPIC Ventures,DivX,software,software,IGV,saas,0.7
1643,c:2644,f:733,c:2644,2002-06-01,series-b,New Atlantic Ventures,DivX,software,software,IGV,saas,0.7
1658,c:2644,f:858,c:2644,2000-09-01,series-a,Zone Ventures,DivX,software,software,IGV,saas,0.7
1675,c:2802,f:272,c:2802,2007-09-17,series-b,Polaris Partners,Phreesia,software,software,IGV,saas,0.7
1675,c:2802,f:2064,c:2802,2007-09-17,series-b,HLM Venture Partners,Phreesia,software,software,IGV,saas,0.7
1678,c:2802,f:2064,c:2802,2006-12-01,series-a,HLM Venture Partners,Phreesia,software,software,IGV,saas,0.7
1678,c:2802,f:1626,c:2802,2006-12-01,series-a,Long River Ventures,Phreesia,software,software,IGV,saas,0.7
1682,c:2812,f:101,c:2812,2007-07-01,series-a,BlueRun Ventures,Innofidei,hardware,hardware,SOXX,semiconductors,0.7
1690,c:771,f:48,c:771,2008-03-05,series-b,Benchmark,Mint.com,finance,finance,XLF,fintech,0.7
1690,c:771,f:173,c:771,2008-03-05,series-b,Shasta Ventures,Mint.com,finance,finance,XLF,fintech,0.7
1690,c:771,f:29,c:771,2008-03-05,series-b,First Round Capital,Mint.com,finance,finance,XLF,fintech,0.7
1690,c:771,f:114,c:771,2008-03-05,series-b,Sherpalo Ventures,Mint.com,finance,finance,XLF,fintech,0.7
1690,c:771,f:446,c:771,2008-03-05,series-b,Felicis Ventures,Mint.com,finance,finance,XLF,fintech,0.7
1690,c:771,f:879,c:771,2008-03-05,series-b,Hite Capital,Mint.com,finance,finance,XLF,fintech,0.7
1701,c:816,f:567,c:816,2008-01-28,series-a,iNovia Capital,Standout Jobs,enterprise,enterprise,IGV,saas,0.7
1701,c:816,f:1257,c:816,2008-01-28,series-a,Montreal Start Up,Standout Jobs,enterprise,enterprise,IGV,saas,0.7
1701,c:816,f:1396,c:816,2008-01-28,series-a,Rose Tech Ventures,Standout Jobs,enterprise,enterprise,IGV,saas,0.7
1701,c:816,f:336,c:816,2008-01-28,series-a,New York Angels,Standout Jobs,enterprise,enterprise,IGV,saas,0.7
1708,c:1187,f:641,c:1187,2007-01-01,series-a,Sofinnova Partners,blueKiwi,enterprise,enterprise,IGV,saas,0.7
1714,c:2953,f:889,c:2953,2005-02-01,series-b,Kennet Partners,Kapow Software,software,software,IGV,saas,0.7
1721,c:1199,f:61,c:1199,2008-03-09,series-b,Mayfield Fund,Gigya,enterprise,enterprise,IGV,saas,0.7
1721,c:1199,f:29,c:1199,2008-03-09,series-b,First Round Capital,Gigya,enterprise,enterprise,IGV,saas,0.7
1721,c:1199,f:48,c:1199,2008-03-09,series-b,Benchmark,Gigya,enterprise,enterprise,IGV,saas,0.7
1741,c:1260,f:1312,c:1260,2008-02-27,series-a,Grotech Ventures,HiveLive,enterprise,enterprise,IGV,saas,0.7
1752,c:3093,f:48,c:3093,2006-12-04,series-a,Benchmark,Clarizen,software,software,IGV,saas,0.7
1752,c:3093,f:245,c:3093,2006-12-04,series-a,Carmel Ventures,Clarizen,software,software,IGV,saas,0.7
1763,c:3126,f:48,c:3126,2008-03-13,series-a,Benchmark,Zuora,software,software,IGV,saas,0.7
1768,c:3147,f:472,c:3147,2007-01-01,series-a,Blue Chip Venture Company,ShareThis,social,social,FDN,consumer_internet,0.7
1768,c:3147,f:902,c:3147,2007-01-01,series-a,Illinois Ventures,ShareThis,social,social,FDN,consumer_internet,0.7
1768,c:3147,f:903,c:3147,2007-01-01,series-a,Mercury Fund,ShareThis,social,social,FDN,consumer_internet,0.7
1768,c:3147,f:904,c:3147,2007-01-01,series-a,Queen City Angels,ShareThis,social,social,FDN,consumer_internet,0.7
1768,c:3147,f:905,c:3147,2007-01-01,series-a,RPM Ventures,ShareThis,social,social,FDN,consumer_internet,0.7
1769,c:3147,f:26,c:3147,2008-03-13,series-b,Draper Fisher Jurvetson (DFJ),ShareThis,social,social,FDN,consumer_internet,0.7
1776,c:3208,f:745,c:3208,2008-03-01,series-a,Foundry Group,Gnip,enterprise,enterprise,IGV,saas,0.7
1776,c:3208,f:737,c:3208,2008-03-01,series-a,SoftTech VC,Gnip,enterprise,enterprise,IGV,saas,0.7
1776,c:3208,f:29,c:3208,2008-03-01,series-a,First Round Capital,Gnip,enterprise,enterprise,IGV,saas,0.7
1816,c:3288,f:91,c:3288,2008-03-17,series-b,Sutter Hill Ventures,WebVisible,software,software,IGV,saas,0.7
1816,c:3288,f:13,c:3288,2008-03-17,series-b,Redpoint Ventures,WebVisible,software,software,IGV,saas,0.7
1817,c:3288,f:13,c:3288,2005-09-01,series-a,Redpoint Ventures,WebVisible,software,software,IGV,saas,0.7
1823,c:3299,f:901,c:3299,2008-03-17,series-a,North Atlantic Capital,Vivisimo,software,software,IGV,saas,0.7
1830,c:3303,f:910,c:3303,2008-03-17,series-a,Sunstone Capital,CloudMade,enterprise,enterprise,IGV,saas,0.7
1844,c:2683,f:510,c:2683,2007-12-31,series-a,Hummer Winblad Venture Partners,SlideRocket,enterprise,enterprise,IGV,saas,0.7
1854,c:2008,f:7,c:2008,2005-09-07,series-a,Charles River Ventures,EnterpriseDB,enterprise,enterprise,IGV,saas,0.7
1854,c:2008,f:230,c:2008,2005-09-07,series-a,Valhalla Partners,EnterpriseDB,enterprise,enterprise,IGV,saas,0.7
1855,c:2008,f:46,c:2008,2006-08-01,series-b,Fidelity Ventures,EnterpriseDB,enterprise,enterprise,IGV,saas,0.7
1855,c:2008,f:7,c:2008,2006-08-01,series-b,Charles River Ventures,EnterpriseDB,enterprise,enterprise,IGV,saas,0.7
1855,c:2008,f:230,c:2008,2006-08-01,series-b,Valhalla Partners,EnterpriseDB,enterprise,enterprise,IGV,saas,0.7
1867,c:3556,f:230,c:3556,2006-07-05,series-a,Valhalla Partners,Parature,software,software,IGV,saas,0.7
1867,c:3556,f:562,c:3556,2006-07-05,series-a,Sierra Ventures,Parature,software,software,IGV,saas,0.7
1874,c:3591,f:1,c:3591,2008-03-24,series-b,Greylock Partners,WebCollage,software,software,IGV,saas,0.7
1874,c:3591,f:562,c:3591,2008-03-24,series-b,Sierra Ventures,WebCollage,software,software,IGV,saas,0.7
1874,c:3591,f:711,c:3591,2008-03-24,series-b,Cedar Fund,WebCollage,software,software,IGV,saas,0.7
1874,c:3591,f:934,c:3591,2008-03-24,series-b,Gilde IT Fund,WebCollage,software,software,IGV,saas,0.7
1905,c:3178,f:510,c:3178,2007-08-15,series-a,Hummer Winblad Venture Partners,Elastra,software,software,IGV,saas,0.7
1906,c:3739,f:951,c:3739,2006-10-01,series-a,InterWest Partners,Marketo,software,software,IGV,saas,0.7
1907,c:3742,f:53,c:3742,2006-10-24,series-a,BRM Capital,SupportSpace,software,software,IGV,saas,0.7
1907,c:3742,f:773,c:3742,2006-10-24,series-a,Gemini Israel ventures,SupportSpace,software,software,IGV,saas,0.7
1908,c:3751,f:952,c:3751,2006-03-01,series-a,Ventech,eYeka,software,software,IGV,saas,0.7
1908,c:3751,f:786,c:3751,2006-03-01,series-a,DN Capital,eYeka,software,software,IGV,saas,0.7
1910,c:3760,f:334,c:3760,2006-05-19,series-a,Innovacom,vpod.tv,enterprise,enterprise,IGV,saas,0.7
1913,c:3768,f:748,c:3768,2008-03-01,series-a,Fuse Capital,Publish2,enterprise,enterprise,IGV,saas,0.7
1916,c:3779,f:542,c:3779,2008-03-31,series-b,OpenView Venture Partners,Reality Digital,software,software,IGV,saas,0.7
1917,c:3782,f:176,c:3782,2006-05-30,series-a,Big Bang Ventures,Q-Layer,software,software,IGV,saas,0.7
1918,c:3782,f:195,c:3782,2007-02-05,series-b,Wellington Partners,Q-Layer,software,software,IGV,saas,0.7
1918,c:3782,f:95,c:3782,2007-02-05,series-b,Partech Ventures,Q-Layer,software,software,IGV,saas,0.7
1918,c:3782,f:176,c:3782,2007-02-05,series-b,Big Bang Ventures,Q-Layer,software,software,IGV,saas,0.7
1919,c:1651,f:160,c:1651,2008-03-31,series-b,JK&B Capital,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1919,c:1651,f:663,c:1651,2008-03-31,series-b,Avalon Ventures,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1919,c:1651,f:267,c:1651,2008-03-31,series-b,Masthead Venture Partners,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1919,c:1651,f:31,c:1651,2008-03-31,series-b,O'Reilly AlphaTech Ventures,Chumby,hardware,hardware,SOXX,semiconductors,0.7
1922,c:3790,f:951,c:3790,2007-07-25,series-a,InterWest Partners,Cloud9,enterprise,enterprise,IGV,saas,0.7
1922,c:3790,f:153,c:3790,2007-07-25,series-a,Leapfrog Ventures,Cloud9,enterprise,enterprise,IGV,saas,0.7
1934,c:732,f:147,c:732,2006-12-18,series-b,Sigma Partners,Attributor,software,software,IGV,saas,0.7
1934,c:732,f:112,c:732,2006-12-18,series-b,Selby Venture Partners,Attributor,software,software,IGV,saas,0.7
1934,c:732,f:242,c:732,2006-12-18,series-b,Draper Richards,Attributor,software,software,IGV,saas,0.7
1934,c:732,f:29,c:732,2006-12-18,series-b,First Round Capital,Attributor,software,software,IGV,saas,0.7
1934,c:732,f:840,c:732,2006-12-18,series-b,Amicus Capital,Attributor,software,software,IGV,saas,0.7
1951,c:3950,f:17,c:3950,2008-01-01,series-a,Sequoia Capital,Cotendo,software,software,IGV,saas,0.7
1956,c:929,f:663,c:929,2007-05-01,series-a,Avalon Ventures,Kaltura,software,software,IGV,saas,0.7
1965,c:517,f:45,c:517,2008-04-07,series-a,Union Square Ventures,Covestor,finance,finance,XLF,fintech,0.7
1965,c:517,f:34,c:517,2008-04-07,series-a,Spark Capital,Covestor,finance,finance,XLF,fintech,0.7
1965,c:517,f:966,c:517,2008-04-07,series-a,Amadeus Capital Partners,Covestor,finance,finance,XLF,fintech,0.7
1966,c:4006,f:196,c:4006,2007-11-13,series-a,Eden Ventures,Huddle,enterprise,enterprise,IGV,saas,0.7
1977,c:3692,f:74,c:3692,2007-05-14,series-a,True Ventures,Datacraft Solutions,software,software,IGV,saas,0.7
1980,c:4021,f:189,c:4021,2004-04-26,series-a,Apax Partners,Tideway,software,software,IGV,saas,0.7
1980,c:4021,f:624,c:4021,2004-04-26,series-a,Scottish Equity Partners,Tideway,software,software,IGV,saas,0.7
2016,c:4219,f:101,c:4219,2007-03-13,series-a,BlueRun Ventures,Coupa Software,enterprise,enterprise,IGV,saas,0.7
2017,c:4219,f:137,c:4219,2008-04-09,series-b,Battery Ventures,Coupa Software,enterprise,enterprise,IGV,saas,0.7
2017,c:4219,f:101,c:4219,2008-04-09,series-b,BlueRun Ventures,Coupa Software,enterprise,enterprise,IGV,saas,0.7
2020,c:4220,f:984,c:4220,2000-04-10,series-b,Weston Presidio Capital,SquareTrade,hardware,hardware,SOXX,semiconductors,0.7
2020,c:4220,f:985,c:4220,2000-04-10,series-b,Chase Capital Partners,SquareTrade,hardware,hardware,SOXX,semiconductors,0.7
2020,c:4220,f:242,c:4220,2000-04-10,series-b,Draper Richards,SquareTrade,hardware,hardware,SOXX,semiconductors,0.7
2020,c:4220,f:981,c:4220,2000-04-10,series-b,Argus Capital,SquareTrade,hardware,hardware,SOXX,semiconductors,0.7
2020,c:4220,f:983,c:4220,2000-04-10,series-b,Global Investment Partners,SquareTrade,hardware,hardware,SOXX,semiconductors,0.7
2020,c:4220,f:266,c:4220,2000-04-10,series-b,Staenberg Venture Partners,SquareTrade,hardware,hardware,SOXX,semiconductors,0.7
2037,c:4301,f:996,c:4301,2007-04-01,series-a,360 Capital Partners,Iminent,software,software,IGV,saas,0.7
2038,c:4301,f:396,c:4301,2008-04-01,series-b,I-Source Gestion,Iminent,software,software,IGV,saas,0.7
2038,c:4301,f:996,c:4301,2008-04-01,series-b,360 Capital Partners,Iminent,software,software,IGV,saas,0.7
2046,c:4335,f:1001,c:4335,2007-01-01,series-a,Burch Investment Group,Mercury Intermedia,software,software,IGV,saas,0.7
2052,c:4366,f:504,c:4366,2007-01-01,series-a,G-51 Capital,Memeo,software,software,IGV,saas,0.7
2053,c:4366,f:745,c:4366,2008-01-07,series-b,Foundry Group,Memeo,software,software,IGV,saas,0.7
2057,c:4394,f:382,c:4394,2006-02-01,series-a,Appian Ventures,Collective Intellect,enterprise,enterprise,IGV,saas,0.7
2058,c:4394,f:382,c:4394,2008-04-15,series-b,Appian Ventures,Collective Intellect,enterprise,enterprise,IGV,saas,0.7
2058,c:4394,f:1009,c:4394,2008-04-15,series-b,Croghan Investments,Collective Intellect,enterprise,enterprise,IGV,saas,0.7
2058,c:4394,f:912,c:4394,2008-04-15,series-b,Crawley Hatfield Capital,Collective Intellect,enterprise,enterprise,IGV,saas,0.7
2058,c:4394,f:1312,c:4394,2008-04-15,series-b,Grotech Ventures,Collective Intellect,enterprise,enterprise,IGV,saas,0.7
2060,c:4412,f:175,c:4412,2007-12-01,series-a,Solid Ventures,Mirror42,software,software,IGV,saas,0.7
2060,c:4412,f:7515,c:4412,2007-12-01,series-a,Newion Investments,Mirror42,software,software,IGV,saas,0.7
2066,c:3195,f:951,c:3195,2008-04-01,series-b,InterWest Partners,SignalDemand,software,software,IGV,saas,0.7
2066,c:3195,f:510,c:3195,2008-04-01,series-b,Hummer Winblad Venture Partners,SignalDemand,software,software,IGV,saas,0.7
2066,c:3195,f:102,c:3195,2008-04-01,series-b,Catamount Ventures,SignalDemand,software,software,IGV,saas,0.7
2066,c:3195,f:507,c:3195,2008-04-01,series-b,General Catalyst Partners,SignalDemand,software,software,IGV,saas,0.7
2092,c:4582,f:267,c:4582,2006-12-12,series-b,Masthead Venture Partners,Scanbuy,enterprise,enterprise,IGV,saas,0.7
2092,c:4582,f:776,c:4582,2006-12-12,series-b,Hudson Ventures,Scanbuy,enterprise,enterprise,IGV,saas,0.7
2092,c:4582,f:417,c:4582,2006-12-12,series-b,Longworth Venture Partners,Scanbuy,enterprise,enterprise,IGV,saas,0.7
2106,c:12,f:45,c:12,2008-05-01,series-b,Union Square Ventures,Twitter,social,social,FDN,consumer_internet,0.7
2106,c:12,f:168,c:12,2008-05-01,series-b,Bezos Expeditions,Twitter,social,social,FDN,consumer_internet,0.7
2106,c:12,f:34,c:12,2008-05-01,series-b,Spark Capital,Twitter,social,social,FDN,consumer_internet,0.7
2106,c:12,f:1018,c:12,2008-05-01,series-b,Digital Garage,Twitter,social,social,FDN,consumer_internet,0.7
