eval_date,investor,tps,in_top_tier,audit_hash
2007-09-30,TVM Capital,1.4101918905304038,True,58234050d06e6ba8
2007-09-30,Cronus Ventures,1.3781009456218822,False,58234050d06e6ba8
2007-09-30,Mark Pincus,1.2973866358406658,False,58234050d06e6ba8
2007-09-30,Contour Venture Partners,1.2753380899095248,False,58234050d06e6ba8
2007-09-30,China Development Industrial Bank (CDIB),1.2085056353246983,False,58234050d06e6ba8
2007-09-30,Larkspur Capital Corporation,1.2085056353246983,False,58234050d06e6ba8
2007-09-30,New Science Ventures,1.2085056353246983,False,58234050d06e6ba8
2007-09-30,SLS Venture,1.2085056353246983,False,58234050d06e6ba8
2007-09-30,SV Angel,1.1980389284924924,True,58234050d06e6ba8
2007-09-30,Reid Hoffman,1.1525295516383733,False,58234050d06e6ba8
2007-09-30,Alloy Ventures,1.0220079915284477,True,58234050d06e6ba8
2007-09-30,EPIC Ventures,1.0187839603474902,True,58234050d06e6ba8
2007-09-30,Sevin Rosen Funds,1.0024611898843672,False,58234050d06e6ba8
2007-09-30,WI Harper Group,0.9775406923320421,False,58234050d06e6ba8
2007-09-30,HealthCap,0.9704530933079405,False,58234050d06e6ba8
2007-09-30,L Capital Partners,0.9704530933079405,False,58234050d06e6ba8
2007-09-30,Oak Investment Partners,0.9704530933079405,False,58234050d06e6ba8
2007-09-30,Rose Tech Ventures,0.9446095814846315,False,58234050d06e6ba8
2007-09-30,3TS Capital Partners,0.9316416968243999,False,58234050d06e6ba8
2007-09-30,Bill Gurley,0.8913020166603387,False,58234050d06e6ba8
2007-09-30,David Sze,0.8913020166603387,False,58234050d06e6ba8
2007-09-30,Roger Evans,0.8913020166603387,False,58234050d06e6ba8
2007-09-30,Frontier Management Group,0.881908163749609,False,58234050d06e6ba8
2007-09-30,Flagship Ventures,0.8738395974125123,True,58234050d06e6ba8
2007-09-30,First Ventures,0.872902224572448,False,58234050d06e6ba8
2007-09-30,Newbury Ventures,0.872902224572448,False,58234050d06e6ba8
2007-09-30,Jafco Ventures,0.8692853924645374,False,58234050d06e6ba8
2007-09-30,Emerging Technology Partners,0.8666777189000416,False,58234050d06e6ba8
2007-09-30,MediBic Alliance,0.8666777189000416,False,58234050d06e6ba8
2007-09-30,Charles River Ventures,0.8524464903530394,False,58234050d06e6ba8
2007-09-30,Core Capital Partners,0.8385149536865223,False,58234050d06e6ba8
2007-09-30,vSpring Capital,0.8331245007238199,True,58234050d06e6ba8
2007-09-30,Split Rock Partners,0.829695287261315,False,58234050d06e6ba8
2007-09-30,Fidelity Ventures,0.8035191104409989,True,58234050d06e6ba8
2007-09-30,Polaris Partners,0.8021358441542864,True,58234050d06e6ba8
2007-09-30,Felicis Ventures,0.801364471262039,True,58234050d06e6ba8
2007-09-30,Village Ventures,0.7985034831322559,False,58234050d06e6ba8
2007-09-30,Draper Richards,0.7952578015815694,True,58234050d06e6ba8
2007-09-30,Peter Thiel,0.7941093253416576,False,58234050d06e6ba8
2007-09-30,Integral Capital Partners,0.7812978699701403,True,58234050d06e6ba8
2007-09-30,New Atlantic Ventures,0.7689320001533191,False,58234050d06e6ba8
2007-09-30,Khosla Ventures,0.7313997959617619,True,58234050d06e6ba8
2007-09-30,Boston Millennia Partners,0.7233154902851204,False,58234050d06e6ba8
2007-09-30,Selby Venture Partners,0.7172004921009739,True,58234050d06e6ba8
2007-09-30,Shasta Ventures,0.7170844816479056,True,58234050d06e6ba8
2007-09-30,Timothy Draper,0.7146485861706972,True,58234050d06e6ba8
2007-09-30,Bessemer Venture Partners,0.7100556604442618,True,58234050d06e6ba8
2007-09-30,Cisco,0.7027402035193944,True,58234050d06e6ba8
2007-09-30,Greylock Partners,0.7023907419425995,True,58234050d06e6ba8
2007-09-30,Omidyar Network,0.6907669472919538,False,58234050d06e6ba8
2007-09-30,Venrock,0.690150629969054,True,58234050d06e6ba8
2007-09-30,Industrial and Financial Investments Company,0.6606959502832606,False,58234050d06e6ba8
2007-09-30,Adams Street Partners,0.654276119587821,False,58234050d06e6ba8
2007-09-30,RRE Ventures,0.6465424072315447,True,58234050d06e6ba8
2007-09-30,First Round Capital,0.6401825200644256,True,58234050d06e6ba8
2007-09-30,Atiq Raza,0.6376048187807455,False,58234050d06e6ba8
2007-09-30,Marc Benioff,0.6376048187807455,False,58234050d06e6ba8
2007-09-30,Ram Shriram,0.6376048187807455,False,58234050d06e6ba8
2007-09-30,VentureTech Alliance,0.6376048187807455,False,58234050d06e6ba8
2007-09-30,Storm Ventures,0.6370834902656056,True,58234050d06e6ba8
2007-09-30,HLM Venture Partners,0.6311175122375455,False,58234050d06e6ba8
2007-09-30,Long River Ventures,0.6311175122375455,False,58234050d06e6ba8
2007-09-30,Morgenthaler Ventures,0.6195946370385904,True,58234050d06e6ba8
2007-09-30,BlueStream Ventures,0.607280218218323,False,58234050d06e6ba8
2007-09-30,Essex Woodlands Health Ventures,0.6042528176623492,False,58234050d06e6ba8
2007-09-30,Novo A/S,0.6042528176623492,False,58234050d06e6ba8
2007-09-30,Tel-Ad Electronics,0.6006975078416449,False,58234050d06e6ba8
2007-09-30,Josh Kopelman,0.5997871275687763,False,58234050d06e6ba8
2007-09-30,Ignition Partners,0.5954422634259697,False,58234050d06e6ba8
2007-09-30,Kleiner Perkins Caufield & Byers,0.5916683220928386,True,58234050d06e6ba8
2007-09-30,El Dorado Ventures,0.5881241530916221,False,58234050d06e6ba8
2007-09-30,Constantin Partners,0.5727634101544237,False,58234050d06e6ba8
2007-09-30,Prism Venture Management,0.5714888908154298,True,58234050d06e6ba8
2007-09-30,Geolo Capital,0.5699559681088793,False,58234050d06e6ba8
2007-09-30,The Cross Country Group,0.5699559681088793,False,58234050d06e6ba8
2007-09-30,Spark Capital,0.5578593967348241,True,58234050d06e6ba8
2007-09-30,Worldview Technology Partners,0.5402767372018545,False,58234050d06e6ba8
2007-09-30,GBS Ventures,0.5394831404791353,False,58234050d06e6ba8
2007-09-30,Bahrain Middle East Bank,0.5348491026102586,True,58234050d06e6ba8
2007-09-30,Enspire Capital,0.5348491026102586,True,58234050d06e6ba8
2007-09-30,Safeguard Scientifics,0.5348491026102586,True,58234050d06e6ba8
2007-09-30,UOB Venture,0.5348491026102586,True,58234050d06e6ba8
2007-09-30,Johnson & Johnson Development Corporation,0.5228516197341718,True,58234050d06e6ba8
2007-09-30,Brian Shin,0.5202442018797068,False,58234050d06e6ba8
2007-09-30,Mike Volpe,0.5202442018797068,False,58234050d06e6ba8
2007-09-30,Frazier Healthcare Ventures,0.519343442775972,True,58234050d06e6ba8
2007-09-30,Jerusalem Venture Partners,0.5155826937659685,False,58234050d06e6ba8
2007-09-30,Blumberg Capital,0.5107523358951107,False,58234050d06e6ba8
2007-09-30,General Catalyst Partners,0.5063160572593697,True,58234050d06e6ba8
2007-09-30,Globespan Capital Partners,0.5032572810484074,False,58234050d06e6ba8
2007-09-30,InterSouth Partners,0.49370767041173547,True,58234050d06e6ba8
2007-09-30,Enterprise Partners,0.48923189826653,False,58234050d06e6ba8
2007-09-30,Accel Partners,0.48802646701008623,True,58234050d06e6ba8
2007-09-30,Clal Industries and Investments (CII),0.4879869278721547,False,58234050d06e6ba8
2007-09-30,Portview Communications Partners,0.4879869278721547,False,58234050d06e6ba8
2007-09-30,Vertex Venture Capital,0.4879869278721547,False,58234050d06e6ba8
2007-09-30,Sigma Partners,0.4788176786076934,True,58234050d06e6ba8
2007-09-30,Draper Fisher Jurvetson (DFJ),0.47584580106597585,True,58234050d06e6ba8
2007-09-30,TD Capital,0.4757749040343899,False,58234050d06e6ba8
2007-09-30,Hatteras Venture Partners,0.47271016726431425,False,58234050d06e6ba8
2007-09-30,Origin Ventures,0.46888522278117495,False,58234050d06e6ba8
2007-09-30,Silverton Partners,0.46888522278117495,False,58234050d06e6ba8
2007-09-30,Blue Chip Venture Company,0.46873521688542275,False,58234050d06e6ba8
2007-09-30,Illinois Ventures,0.46873521688542275,False,58234050d06e6ba8
2007-09-30,Mercury Fund,0.46873521688542275,False,58234050d06e6ba8
2007-09-30,Queen City Angels,0.46873521688542275,False,58234050d06e6ba8
2007-09-30,Amgen,0.4575833844684106,True,58234050d06e6ba8
2007-09-30,Clearstone Venture Partners,0.4541701433611715,False,58234050d06e6ba8
2007-09-30,DCM,0.4534148065354031,False,58234050d06e6ba8
2007-09-30,Longworth Venture Partners,0.45240438527668336,False,58234050d06e6ba8
2007-09-30,Opus Capital,0.4489297321425969,False,58234050d06e6ba8
2007-09-30,Madrona Venture Group,0.4481736952182873,True,58234050d06e6ba8
2007-09-30,Crosslink Capital,0.44097289615310364,True,58234050d06e6ba8
2007-09-30,Qualcomm Ventures,0.44097289615310364,True,58234050d06e6ba8
2007-09-30,PolyTechnos Venture Partners,0.43954084984030906,False,58234050d06e6ba8
2007-09-30,Quantum Technology Partners,0.43954084984030906,False,58234050d06e6ba8
2007-09-30,Vulcan Capital,0.43954084984030906,False,58234050d06e6ba8
2007-09-30,Star Ventures,0.4304678796902922,False,58234050d06e6ba8
2007-09-30,Walden Israel Venture Capital,0.4304678796902922,False,58234050d06e6ba8
2007-09-30,Rock Maple Ventures,0.41504561431985587,False,58234050d06e6ba8
2007-09-30,Turner Broadcasting,0.4132324501750847,False,58234050d06e6ba8
2007-09-30,Intel Capital,0.3999620789572039,True,58234050d06e6ba8
2007-09-30,SVB India Capital Partners,0.3952543494622506,False,58234050d06e6ba8
2007-09-30,Rho Capital Partners,0.3940093008512894,False,58234050d06e6ba8
2007-09-30,Centerpoint Ventures,0.3938274899339362,False,58234050d06e6ba8
2007-09-30,Blacksmith Capital,0.3792188702809771,False,58234050d06e6ba8
2007-09-30,Amplifier Venture Partners,0.37542591038785067,False,58234050d06e6ba8
2007-09-30,Boulder Ventures,0.37542591038785067,False,58234050d06e6ba8
2007-09-30,Austin Ventures,0.3739619998287202,True,58234050d06e6ba8
2007-09-30,Ascend Venture Group,0.37344780665691907,True,58234050d06e6ba8
2007-09-30,Medtronic Sofamor Danek,0.3698445809969784,False,58234050d06e6ba8
2007-09-30,Ohio Biotech Group,0.3698445809969784,False,58234050d06e6ba8
2007-09-30,Alex Karakozoff,0.3693662354276519,False,58234050d06e6ba8
2007-09-30,Valhalla Partners,0.36636575689386053,False,58234050d06e6ba8
2007-09-30,Amidzad Partners,0.36377334313742327,False,58234050d06e6ba8
2007-09-30,MPM Capital,0.36129818639672306,False,58234050d06e6ba8
2007-09-30,Highland Capital Partners,0.3505621349789234,True,58234050d06e6ba8
2007-09-30,Benchmark,0.3491710567549161,True,58234050d06e6ba8
2007-09-30,North Bridge Venture Partners,0.3484316277887709,True,58234050d06e6ba8
2007-09-30,TeleSoft Partners,0.3482597868103376,True,58234050d06e6ba8
2007-09-30,Asset Management Company,0.34776090424986694,True,58234050d06e6ba8
2007-09-30,Emergence Capital Partners,0.33894148782997374,True,58234050d06e6ba8
2007-09-30,Partech Ventures,0.33668900659284273,False,58234050d06e6ba8
2007-09-30,Norwest Venture Partners,0.3342106059020332,False,58234050d06e6ba8
2007-09-30,Baekeland Funds,0.3296290244079267,False,58234050d06e6ba8
2007-09-30,KBC,0.3296290244079267,False,58234050d06e6ba8
2007-09-30,Life Sciences Partners,0.3296290244079267,False,58234050d06e6ba8
2007-09-30,Dawntreader Ventures,0.32733055998977245,False,58234050d06e6ba8
2007-09-30,EDF Ventures,0.32733055998977245,False,58234050d06e6ba8
2007-09-30,Hudson Ventures,0.32733055998977245,False,58234050d06e6ba8
2007-09-30,Fluke Venture Partners,0.327068094482519,False,58234050d06e6ba8
2007-09-30,Montlake Capital,0.327068094482519,False,58234050d06e6ba8
2007-09-30,Garage Technology Ventures,0.32678747872416125,False,58234050d06e6ba8
2007-09-30,Needham Capital Partners,0.32657927293597516,False,58234050d06e6ba8
2007-09-30,Covera Ventures,0.3255554223723075,True,58234050d06e6ba8
2007-09-30,Angel Investors LP,0.32166887635498714,False,58234050d06e6ba8
2007-09-30,Index Ventures,0.3214961899861518,True,58234050d06e6ba8
2007-09-30,Pequot Capital,0.3184068375524462,False,58234050d06e6ba8
2007-09-30,Convergence Partners,0.31810783699929795,False,58234050d06e6ba8
2007-09-30,San Francisco Equity Partners,0.31810783699929795,False,58234050d06e6ba8
2007-09-30,Bay Partners,0.3141965340062781,True,58234050d06e6ba8
2007-09-30,Sequoia Capital,0.31255014635624,True,58234050d06e6ba8
2007-09-30,Alta Partners,0.31109630921910025,True,58234050d06e6ba8
2007-09-30,August Capital,0.30969641922048063,False,58234050d06e6ba8
2007-09-30,Endeavour Capital,0.2977486037316293,False,58234050d06e6ba8
2007-09-30,Chess Ventures,0.2956823776457941,False,58234050d06e6ba8
2007-09-30,Novartis Venture Fund,0.2888925729666805,False,58234050d06e6ba8
2007-09-30,Crosspoint Venture Partners,0.28871100888491363,False,58234050d06e6ba8
2007-09-30,Outfitter Ventures,0.28871100888491363,False,58234050d06e6ba8
2007-09-30,Matrix Partners,0.28479104265051475,True,58234050d06e6ba8
2007-09-30,RPM Ventures,0.2837439186885199,False,58234050d06e6ba8
2007-09-30,Chrysalis Ventures,0.28103097788939135,False,58234050d06e6ba8
2007-09-30,Atlas Venture,0.2804335977475337,True,58234050d06e6ba8
2007-09-30,Hunt Ventures,0.271178198017726,False,58234050d06e6ba8
2007-09-30,IndoUS Venture Partners,0.2709952008137538,False,58234050d06e6ba8
2007-09-30,SmartForest Ventures,0.2704037019879669,False,58234050d06e6ba8
2007-09-30,DeNovo Ventures,0.2667975727662472,False,58234050d06e6ba8
2007-09-30,CommonAngels,0.26054833315844284,False,58234050d06e6ba8
2007-09-30,Avalon Ventures,0.2569590531343699,False,58234050d06e6ba8
2007-09-30,High Country Venture,0.25256848704573204,False,58234050d06e6ba8
2007-09-30,University License Equity Holdings,0.25256848704573204,False,58234050d06e6ba8
2007-09-30,Comcast Ventures,0.2513265909439438,True,58234050d06e6ba8
2007-09-30,Delphi Ventures,0.2505960754038222,False,58234050d06e6ba8
2007-09-30,ATA Ventures,0.2427250829958619,True,58234050d06e6ba8
2007-09-30,Abingworth,0.2413355523098243,False,58234050d06e6ba8
2007-09-30,Zone Ventures,0.2400166529008244,False,58234050d06e6ba8
2007-09-30,Trinity Ventures,0.23897122211105826,True,58234050d06e6ba8
2007-09-30,Pritzker Group Venture Capital,0.2378897002176136,False,58234050d06e6ba8
2007-09-30,Canadian Medical Discoveries Fund,0.2328571206208751,False,58234050d06e6ba8
2007-09-30,New Enterprise Associates,0.22942864772186436,True,58234050d06e6ba8
2007-09-30,Kodiak Venture Partners,0.22919347982750965,False,58234050d06e6ba8
2007-09-30,Maryland Department of Business and Economic Development,0.22765893413354782,False,58234050d06e6ba8
2007-09-30,Hummer Winblad Venture Partners,0.22697722664081055,True,58234050d06e6ba8
2007-09-30,Mission Ventures,0.2225577209002324,True,58234050d06e6ba8
2007-09-30,Rona Syndicates,0.22082221159447246,False,58234050d06e6ba8
2007-09-30,Leapfrog Ventures,0.2158625711657567,True,58234050d06e6ba8
2007-09-30,O'Reilly AlphaTech Ventures,0.21336082563976022,False,58234050d06e6ba8
2007-09-30,Flybridge Capital Partners,0.21309298273364674,False,58234050d06e6ba8
2007-09-30,Genesis Partners,0.21289379942883563,False,58234050d06e6ba8
2007-09-30,ArrowPath Venture Partners,0.20954124523391343,False,58234050d06e6ba8
2007-09-30,Panorama Capital,0.20954124523391343,False,58234050d06e6ba8
2007-09-30,Velocity Interactive Group,0.20954124523391343,False,58234050d06e6ba8
2007-09-30,SoftBank Capital,0.20749660752971924,True,58234050d06e6ba8
2007-09-30,InterWest Partners,0.20126396041399605,True,58234050d06e6ba8
2007-09-30,Smac Partners,0.19948323530681808,False,58234050d06e6ba8
2007-09-30,SV Life Sciences,0.19833965219483438,False,58234050d06e6ba8
2007-09-30,Kepha Partners,0.19593154844129113,False,58234050d06e6ba8
2007-09-30,BlueRun Ventures,0.19240756927389813,True,58234050d06e6ba8
2007-09-30,Cardinal Venture Capital,0.19093975422662224,False,58234050d06e6ba8
2007-09-30,Acc̬s Capital,0.1906135580734606,False,58234050d06e6ba8
2007-09-30,Jean LaViGeur,0.1906135580734606,False,58234050d06e6ba8
2007-09-30,Louis Tetu,0.1906135580734606,False,58234050d06e6ba8
2007-09-30,Patrick O'Leary,0.1906135580734606,False,58234050d06e6ba8
2007-09-30,Propulsion Ventures,0.1906135580734606,False,58234050d06e6ba8
2007-09-30,Life Science Angels,0.19007960159389353,False,58234050d06e6ba8
2007-09-30,"Thomas, McNerney & Partners",0.19007960159389353,False,58234050d06e6ba8
2007-09-30,Lightspeed Venture Partners,0.1884909472136693,True,58234050d06e6ba8
2007-09-30,Desjardins Venture Capital,0.18468311771382595,False,58234050d06e6ba8
2007-09-30,Aviv Raiz,0.1843898550705865,False,58234050d06e6ba8
2007-09-30,Yuval Rakavy,0.1843898550705865,False,58234050d06e6ba8
2007-09-30,Steamboat Ventures,0.1826072511428171,False,58234050d06e6ba8
2007-09-30,OVP Venture Partners,0.1806490931983615,False,58234050d06e6ba8
2007-09-30,Weber Capital,0.1803694262657805,True,58234050d06e6ba8
2007-09-30,Gemini Israel ventures,0.17845219052890024,False,58234050d06e6ba8
2007-09-30,Relay Ventures,0.17690713128910254,True,58234050d06e6ba8
2007-09-30,Menlo Ventures,0.17447831094460897,False,58234050d06e6ba8
2007-09-30,Mayfield Fund,0.16887300292714802,True,58234050d06e6ba8
2007-09-30,Borealis Ventures,0.16328963646798758,False,58234050d06e6ba8
2007-09-30,.406 Ventures,0.1628131534058039,True,58234050d06e6ba8
2007-09-30,US Venture Partners,0.1593660867597316,False,58234050d06e6ba8
2007-09-30,Rustic Canyon Partners,0.15505088408082265,False,58234050d06e6ba8
2007-09-30,Business Development Bank of Canada,0.15295555964004587,False,58234050d06e6ba8
2007-09-30,MDS Capital,0.15295555964004587,False,58234050d06e6ba8
2007-09-30,First Analysis,0.15260834081069247,False,58234050d06e6ba8
2007-09-30,Gefinor Ventures,0.15260834081069247,False,58234050d06e6ba8
2007-09-30,The Argentum Group,0.15260834081069247,False,58234050d06e6ba8
2007-09-30,Tudor Growth Equity,0.15260834081069247,False,58234050d06e6ba8
2007-09-30,Bain Capital Ventures,0.14978922001665823,False,58234050d06e6ba8
2007-09-30,BB Biotech Ventures,0.14887430186581466,False,58234050d06e6ba8
2007-09-30,Kevin Hartz,0.1459749306403567,False,58234050d06e6ba8
2007-09-30,Scott Banister,0.1459749306403567,False,58234050d06e6ba8
2007-09-30,Bezos Expeditions,0.14075710977637002,True,58234050d06e6ba8
2007-09-30,WRF Capital,0.14075710977637002,False,58234050d06e6ba8
2007-09-30,Outaouais Regional Solidarity Fund,0.14054782608173882,False,58234050d06e6ba8
2007-09-30,Canaan Partners,0.1340423057883776,True,58234050d06e6ba8
2007-09-30,Garage Technology Ventures Canada,0.13282762061257894,False,58234050d06e6ba8
2007-09-30,Gimv,0.13143784397508487,True,58234050d06e6ba8
2007-09-30,ARCH Venture Partners,0.12918202503983486,True,58234050d06e6ba8
2007-09-30,Balderton Capital,0.1289028738120554,False,58234050d06e6ba8
2007-09-30,DFJ Esprit,0.1289028738120554,False,58234050d06e6ba8
2007-09-30,GrowthWorks Capital,0.12860422675364033,False,58234050d06e6ba8
2007-09-30,Siemens Venture Capital,0.1285288419764948,True,58234050d06e6ba8
2007-09-30,Canopy Ventures,0.12851205349148176,False,58234050d06e6ba8
2007-09-30,Wilson Sonsini Goodrich & Rosati,0.12851205349148176,False,58234050d06e6ba8
2007-09-30,Sanderling Ventures,0.12628424352286602,False,58234050d06e6ba8
2007-09-30,JK&B Capital,0.12545891506653642,True,58234050d06e6ba8
2007-09-30,Clarus Ventures,0.1243458729255659,True,58234050d06e6ba8
2007-09-30,Sierra Ventures,0.12422035735045582,True,58234050d06e6ba8
2007-09-30,Accede Capital,0.12417691663523979,False,58234050d06e6ba8
2007-09-30,Deutsche Bank,0.12417691663523979,False,58234050d06e6ba8
2007-09-30,UPS Strategic Enterprise Fund,0.12417691663523979,False,58234050d06e6ba8
2007-09-30,e.ventures,0.1219594810492652,False,58234050d06e6ba8
2007-09-30,In-Q-Tel,0.12062382718367788,True,58234050d06e6ba8
2007-09-30,Greycroft Partners,0.11914273200807494,True,58234050d06e6ba8
2007-09-30,Evercore Partners,0.11489341221797995,False,58234050d06e6ba8
2007-09-30,Columbia Capital,0.11388161376660866,False,58234050d06e6ba8
2007-09-30,D.E. Shaw & Co.,0.10849322255417583,False,58234050d06e6ba8
2007-09-30,Warner Music Group,0.10849322255417583,False,58234050d06e6ba8
2007-09-30,The Aurora Funds,0.10818105353847128,True,58234050d06e6ba8
2007-09-30,Masthead Venture Partners,0.10668041281988011,False,58234050d06e6ba8
2007-09-30,Authosis Ventures,0.1066776695076283,False,58234050d06e6ba8
2007-09-30,John Dean,0.1066776695076283,False,58234050d06e6ba8
2007-09-30,GrandBanks Capital,0.10605105199702981,False,58234050d06e6ba8
2007-09-30,LaunchPad Venture Group,0.10605105199702981,False,58234050d06e6ba8
2007-09-30,Starfish Ventures,0.10577549159551243,False,58234050d06e6ba8
2007-09-30,Chemi Peres,0.10330093397339886,False,58234050d06e6ba8
2007-09-30,Cubit Investments,0.10330093397339886,False,58234050d06e6ba8
2007-09-30,Eli Barkat,0.10330093397339886,False,58234050d06e6ba8
2007-09-30,Ofer Adler,0.10330093397339886,False,58234050d06e6ba8
2007-09-30,Yaron Adler,0.10330093397339886,False,58234050d06e6ba8
2007-09-30,Yuval Rechavi,0.10330093397339886,False,58234050d06e6ba8
2007-09-30,Allegis Capital,0.10301278207166699,False,58234050d06e6ba8
2007-09-30,BRM Capital,0.10276262752481855,True,58234050d06e6ba8
2007-09-30,George Soros,0.10146847227947108,False,58234050d06e6ba8
2007-09-30,Trident Capital,0.10133772011702076,False,58234050d06e6ba8
2007-09-30,Vista Ventures,0.1000466038509435,False,58234050d06e6ba8
2007-09-30,Scale Venture Partners,0.09503980079694677,False,58234050d06e6ba8
2007-09-30,Alexis Ohanian,0.09395023711062676,False,58234050d06e6ba8
2007-09-30,DoCoMo Capital,0.09395023711062676,False,58234050d06e6ba8
2007-09-30,Troika Dialog,0.09395023711062676,False,58234050d06e6ba8
2007-09-30,Troika Ventures,0.09395023711062676,False,58234050d06e6ba8
2007-09-30,Harris & Harris Group,0.09382615414502306,False,58234050d06e6ba8
2007-09-30,RTI International,0.09382615414502306,False,58234050d06e6ba8
2007-09-30,RedShift Ventures,0.09382615414502306,False,58234050d06e6ba8
2007-09-30,Novak Biddle Venture Partners,0.09143281504759017,True,58234050d06e6ba8
2007-09-30,GreatPoint Ventures,0.09017657357487108,False,58234050d06e6ba8
2007-09-30,Genevest Consulting Group,0.09001612847759323,False,58234050d06e6ba8
2007-09-30,Kennet Partners,0.09001612847759323,False,58234050d06e6ba8
2007-09-30,CHL Medical Partners,0.08938118503168341,False,58234050d06e6ba8
2007-09-30,Mason Wells Biomediacl Fund,0.08938118503168341,False,58234050d06e6ba8
2007-09-30,Versant Ventures,0.08938118503168341,False,58234050d06e6ba8
2007-09-30,QIC BioVentures,0.08737406655578508,False,58234050d06e6ba8
2007-09-30,Claremont Creek Ventures,0.08671568183442935,False,58234050d06e6ba8
2007-09-30,PacRim Venture Partners,0.08671568183442935,False,58234050d06e6ba8
2007-09-30,Wavepoint Ventures,0.08671568183442935,False,58234050d06e6ba8
2007-09-30,Appian Ventures,0.08663640624130889,False,58234050d06e6ba8
2007-09-30,OCA Ventures,0.08484119227937954,False,58234050d06e6ba8
2007-09-30,Schroder Ventures,0.08308999270060412,False,58234050d06e6ba8
2007-09-30,Inflection Point Ventures,0.07989195787924498,False,58234050d06e6ba8
2007-09-30,WS Investments,0.07989195787924498,False,58234050d06e6ba8
2007-09-30,Foundation Capital,0.07848867020236731,True,58234050d06e6ba8
2007-09-30,Innovatech,0.07027391304086941,False,58234050d06e6ba8
2007-09-30,BDC Venture Capital,0.07001385864898903,True,58234050d06e6ba8
2007-09-30,Artiman Ventures,0.0692726399852125,False,58234050d06e6ba8
2007-09-30,Spansion,0.0692726399852125,False,58234050d06e6ba8
2007-09-30,Flywheel Ventures,0.06425602674574088,False,58234050d06e6ba8
2007-09-30,BAN Vlaanderen,0.05906404420796663,False,58234050d06e6ba8
2007-09-30,GIMV ARKIV ICT Fund,0.05906404420796663,False,58234050d06e6ba8
2007-09-30,The Institute for the Promotion of Innovation by Science and Technology in Flanders,0.05906404420796663,False,58234050d06e6ba8
2007-09-30,Fonds de solidarit̩ FTQ,0.05875317581395686,True,58234050d06e6ba8
2007-09-30,Altos Ventures,0.05503405978539816,False,58234050d06e6ba8
2007-09-30,Southern Capitol Ventures,0.04875444033958138,False,58234050d06e6ba8
2007-09-30,Egan-Managed Capital,0.033024773058715685,False,58234050d06e6ba8
2007-09-30,Domain Associates,0.03286686433416381,True,58234050d06e6ba8
2007-09-30,Lilly Ventures,0.02904397725231941,True,58234050d06e6ba8
2007-12-31,QVT Financial,2.7721307475982155,True,eff5bb57765e8fc8
2007-12-31,Dave McClure,2.1475588860012205,False,eff5bb57765e8fc8
2007-12-31,Geoff Ralston,2.1475588860012205,False,eff5bb57765e8fc8
2007-12-31,Mark Goines,2.1475588860012205,False,eff5bb57765e8fc8
2007-12-31,Red Hat,2.03904776003725,False,eff5bb57765e8fc8
2007-12-31,Hite Capital,2.0106179377195623,True,eff5bb57765e8fc8
2007-12-31,Cardinal Partners,1.9464752547278503,True,eff5bb57765e8fc8
2007-12-31,Wellcome Trust,1.9464752547278503,True,eff5bb57765e8fc8
2007-12-31,Skyline Ventures,1.911478658446434,True,eff5bb57765e8fc8
2007-12-31,Brian Pokorny,1.7349443957180237,False,eff5bb57765e8fc8
2007-12-31,Chris Sacca,1.7349443957180237,False,eff5bb57765e8fc8
2007-12-31,Dick Costolo,1.7349443957180237,False,eff5bb57765e8fc8
2007-12-31,Greg Yaitanes,1.7349443957180237,False,eff5bb57765e8fc8
2007-12-31,Marc Andreessen,1.7349443957180237,False,eff5bb57765e8fc8
2007-12-31,Naval Ravikant,1.7349443957180237,False,eff5bb57765e8fc8
2007-12-31,Ron Conway,1.7349443957180237,True,eff5bb57765e8fc8
2007-12-31,Lux Capital,1.5584562218296425,False,eff5bb57765e8fc8
2007-12-31,iOCS Corporation,1.5308641873859556,False,eff5bb57765e8fc8
2007-12-31,Mitsubishi UFJ Capital,1.5085050675628946,False,eff5bb57765e8fc8
2007-12-31,Nikko Antfactory,1.5085050675628946,False,eff5bb57765e8fc8
2007-12-31,Orix Capital Corporation,1.5085050675628946,False,eff5bb57765e8fc8
2007-12-31,Union Square Ventures,1.4742917502176316,True,eff5bb57765e8fc8
2007-12-31,Three Arch Partners,1.4576349216973898,True,eff5bb57765e8fc8
2007-12-31,Ariel Poler,1.3596207873113118,False,eff5bb57765e8fc8
2007-12-31,Saar Gur,1.3596207873113118,False,eff5bb57765e8fc8
2007-12-31,Tom Pinckney,1.3596207873113118,False,eff5bb57765e8fc8
2007-12-31,Fund Creation,1.349715060451011,True,eff5bb57765e8fc8
2007-12-31,Japan Asia Investment,1.349715060451011,True,eff5bb57765e8fc8
2007-12-31,NIF SMBC Ventures,1.349715060451011,True,eff5bb57765e8fc8
2007-12-31,New Cycle Capital,1.349715060451011,True,eff5bb57765e8fc8
2007-12-31,Yasuda Enterprise Development,1.349715060451011,True,eff5bb57765e8fc8
2007-12-31,Cronus Ventures,1.336784201556367,False,eff5bb57765e8fc8
2007-12-31,Amicus Capital,1.3193684249760511,True,eff5bb57765e8fc8
2007-12-31,TVM Capital,1.2705792156205633,True,eff5bb57765e8fc8
2007-12-31,Atomico,1.2651511411070442,True,eff5bb57765e8fc8
2007-12-31,Howard Lindzon,1.2513910731764186,False,eff5bb57765e8fc8
